epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.2191919191919192,0.20622895622895623,0.30336700336700334,0.3437710437710438,0.24461279461279462,0.2382154882154882,0.05277502118588341
9,0.2112794612794613,0.1946127946127946,0.2898989898989899,0.3259259259259259,0.2451178451178451,0.2313131313131313,0.0566258891808203
8,0.2048821548821549,0.1959595959595959,0.282996632996633,0.3154882154882155,0.2267676767676767,0.2183501683501683,0.0584474069663517
7,0.2106060606060606,0.1952861952861952,0.3001683501683502,0.3161616161616161,0.2508417508417508,0.2203703703703703,0.0607080401035545
6,0.2173400673400673,0.2127946127946128,0.3121212121212121,0.3141414141414141,0.2567340067340067,0.2287878787878788,0.0627918559958625
5,0.2276094276094276,0.2181818181818181,0.3249158249158249,0.2976430976430976,0.264983164983165,0.2348484848484848,0.0631902427619346
4,0.2336700336700336,0.2181818181818181,0.3341750841750842,0.2631313131313131,0.2713804713804714,0.232996632996633,0.0632967292852236
3,0.2491582491582491,0.2193602693602693,0.3425925925925926,0.2372053872053872,0.2671717171717171,0.2388888888888889,0.0633711728001043
2,0.2427609427609427,0.2161616161616161,0.3478114478114478,0.215993265993266,0.2742424242424242,0.2284511784511784,0.0634311433835203
1,0.2754208754208754,0.2163299663299663,0.3565656565656566,0.1638047138047138,0.2772727272727273,0.2601010101010101,0.0634862911849419
0,0.2833333333333333,0.2126262626262626,0.369023569023569,0.1712121212121212,0.2754208754208754,0.3052188552188552,0.063538447161392
