epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.21397306397306398,0.19444444444444445,0.30303030303030304,0.2636363636363636,0.24579124579124578,0.14225589225589225,0.05536981263788513
9,0.2176767676767676,0.1994949494949495,0.3099326599326599,0.265993265993266,0.2543771043771043,0.141077441077441,0.0537780450117736
8,0.2136363636363636,0.1946127946127946,0.302020202020202,0.2641414141414141,0.2442760942760942,0.139057239057239,0.0531332625893356
7,0.2121212121212121,0.1922558922558922,0.2912457912457912,0.2589225589225589,0.2409090909090909,0.1409090909090909,0.0526702708596128
6,0.2079124579124579,0.1994949494949495,0.2941077441077441,0.2648148148148148,0.2392255892255892,0.1398989898989899,0.0521237572744409
5,0.2062289562289562,0.1952861952861952,0.2966329966329966,0.2707070707070707,0.25,0.1343434343434343,0.0508542430006483
4,0.2082491582491582,0.1966329966329966,0.288047138047138,0.2777777777777778,0.2466329966329966,0.1313131313131313,0.0513922561548954
3,0.2106060606060606,0.1986531986531986,0.2888888888888888,0.2644781144781145,0.2446127946127946,0.137037037037037,0.0512191256703428
2,0.1892255892255892,0.1934343434343434,0.3,0.235016835016835,0.2383838383838384,0.1947811447811447,0.0533068604357077
1,0.1459595959595959,0.1503367003367003,0.2111111111111111,0.172053872053872,0.2058922558922559,0.1543771043771044,0.0635692633384074
0,0.2531986531986532,0.1951178451178451,0.3316498316498316,0.1006734006734006,0.2595959595959596,0.2518518518518518,0.0637344502336072
