epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.2281144781144781,0.18973063973063972,0.30892255892255893,0.30303030303030304,0.24175084175084174,0.14696969696969697,0.047730391140411846
9,0.2232323232323232,0.1993265993265993,0.3042087542087542,0.2936026936026936,0.2545454545454545,0.1338383838383838,0.0497696724311708
8,0.2074074074074074,0.1976430976430976,0.3026936026936027,0.2974747474747474,0.2393939393939393,0.1501683501683501,0.0506655633462788
7,0.2106060606060606,0.1813131313131313,0.2856902356902357,0.2895622895622896,0.2358585858585858,0.1511784511784512,0.0534539600275126
6,0.2077441077441077,0.1988215488215488,0.2892255892255892,0.2954545454545454,0.2422558922558922,0.1444444444444444,0.0562761536539659
5,0.2127946127946128,0.1885521885521885,0.2900673400673401,0.2898989898989899,0.2318181818181818,0.1425925925925926,0.0594482663787279
4,0.2188552188552188,0.2031986531986532,0.2855218855218855,0.2944444444444444,0.2361952861952862,0.1572390572390572,0.0622944023400598
3,0.2207070707070707,0.1946127946127946,0.3005050505050505,0.2624579124579124,0.235016835016835,0.2132996632996633,0.0631922472592569
2,0.2164983164983165,0.2047138047138047,0.3136363636363636,0.2215488215488215,0.2493265993265993,0.2048821548821549,0.0634899462439238
1,0.232996632996633,0.1976430976430976,0.3207070707070707,0.1898989898989899,0.2481481481481481,0.2245791245791245,0.0636517437800209
0,0.2287878787878788,0.1772727272727272,0.3168350168350168,0.152020202020202,0.2397306397306397,0.2333333333333333,0.0638415582253073
