mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.30303030303030304,0.2915824915824916,0.4026936026936027,0.4033670033670034,0.43636363636363634,0.43367003367003365,0.28484848484848485,0.2760942760942761,31,2026-09-11 17:25:41
adabn,0.18653198653198652,0.1787878787878788,0.26801346801346804,0.27205387205387205,0.2468013468013468,0.24444444444444444,0.23030303030303031,0.23265993265993265,31,2026-09-11 17:25:41
