epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,KL,probe secs
29,0.39595959595959596,0.38922558922558925,0.6117845117845118,0.6077441077441077,0.5872053872053872,0.5952861952861953,0.398989898989899,0.3936026936026936,0.029407444679662983,0.3622449794610341,0.21642356171210606,0.02286747881025076,16.18
27,0.4033670033670034,0.4104377104377104,0.6094276094276094,0.6134680134680135,0.5757575757575758,0.5915824915824915,0.3993265993265993,0.4053872053872054,0.030062114508892,0.3646842333873113,0.2168388296167056,0.022563257060945,12.39
25,0.3986531986531986,0.4087542087542087,0.6033670033670033,0.6006734006734007,0.5804713804713805,0.5949494949494949,0.3925925925925926,0.3942760942760943,0.0313138962949942,0.3673302578926086,0.2164432747761408,0.022287283082803,15.66
23,0.4053872053872054,0.4026936026936027,0.6006734006734007,0.604040404040404,0.5861952861952862,0.5952861952861953,0.3828282828282828,0.4067340067340067,0.0301729091616813,0.3703083097139994,0.2155581294298172,0.0219469085608919,12.2
21,0.4185185185185185,0.4164983164983165,0.6037037037037037,0.6043771043771043,0.5784511784511784,0.5841750841750841,0.3973063973063973,0.404040404040404,0.0312786195625685,0.3732857083479563,0.214071902235349,0.021625909085075,14.44
19,0.4272727272727272,0.4212121212121212,0.5996632996632997,0.5892255892255892,0.5744107744107744,0.602020202020202,0.3976430976430976,0.4094276094276094,0.0313290003984901,0.3762596009572347,0.2139837616284688,0.0212744658191998,14.18
17,0.4202020202020202,0.4198653198653199,0.5973063973063973,0.5942760942760943,0.569023569023569,0.5740740740740741,0.4013468013468013,0.3949494949494949,0.032408608100501,0.3802137257258097,0.2132701830863952,0.0208196626007556,13.67
15,0.4444444444444444,0.435016835016835,0.5858585858585859,0.5888888888888889,0.5757575757575758,0.564983164983165,0.4114478114478114,0.4067340067340067,0.0320479422311429,0.3852281303803126,0.2119175378878911,0.020440738076965,13.61
13,0.4309764309764309,0.4367003367003367,0.5814814814814815,0.5905723905723905,0.563973063973064,0.5855218855218856,0.4161616161616162,0.403030303030303,0.0329910796995855,0.3904148339033126,0.2100954551895459,0.0201492735370993,13.46
11,0.4636363636363636,0.4437710437710437,0.5666666666666667,0.5804713804713805,0.5673400673400674,0.5754208754208754,0.4222222222222222,0.4168350168350168,0.0344118338978152,0.3971178960005442,0.2074514977534612,0.0199118908246358,11.72
9,0.4592592592592592,0.4636363636363636,0.562962962962963,0.571043771043771,0.5673400673400674,0.5643097643097643,0.4269360269360269,0.4262626262626263,0.0368355303360926,0.4050979463259379,0.2051087415814399,0.0195166445225477,14.62
7,0.4787878787878787,0.4622895622895623,0.5552188552188552,0.5538720538720538,0.5595959595959596,0.5575757575757576,0.4296296296296296,0.437037037037037,0.0384839125090075,0.4148132309913635,0.200091418147087,0.0187501190553108,16.71
5,0.4895622895622896,0.4774410774410774,0.5397306397306397,0.5565656565656566,0.5468013468013468,0.5582491582491582,0.4508417508417508,0.4528619528619528,0.0421096959860985,0.4287718236843745,0.1872133311231931,0.0171200739654401,14.93
3,0.4525252525252525,0.4515151515151515,0.5286195286195287,0.5286195286195287,0.5181818181818182,0.5249158249158249,0.4296296296296296,0.4235690235690236,0.0478291097915934,0.4480736393531163,0.1560314548412958,0.0150017495937645,12.38
1,0.4003367003367003,0.4013468013468013,0.4912457912457912,0.4932659932659932,0.4811447811447811,0.4929292929292929,0.3616161616161616,0.3606060606060606,0.069170760536702,0.4996034655570984,0.0795602207283178,0.0117077417603383,14.74
0,0.27003367003367,0.2737373737373737,0.3952861952861953,0.3858585858585858,0.4087542087542087,0.4013468013468013,0.2814814814814815,0.2865319865319865,0.0648761921583759,,,,14.9
