epoch,KNN,MLP,NB,val MSE
29,0.42693602693602695,0.49882154882154883,0.38535353535353534,0.07109875873154688
27,0.4254208754208754,0.4986531986531986,0.3809764309764309,0.0730976982581467
25,0.4225589225589226,0.5117845117845118,0.3796296296296296,0.0723623789476353
23,0.424074074074074,0.503030303030303,0.3754208754208754,0.0734234776804438
21,0.4151515151515151,0.4893939393939394,0.3654882154882155,0.073473941283317
19,0.4018518518518518,0.4801346801346801,0.37003367003367,0.0735142591672405
17,0.3848484848484848,0.4641414141414141,0.3548821548821549,0.0734103513190102
15,0.3632996632996633,0.4468013468013468,0.3314814814814815,0.0722694151024094
13,0.352020202020202,0.4245791245791245,0.3191919191919192,0.0744909306336359
11,0.2964646464646465,0.3558922558922558,0.253030303030303,0.0746631660559884
9,0.2841750841750842,0.3392255892255892,0.232996632996633,0.0730530425681208
7,0.2597643097643097,0.2845117845117845,0.1617845117845117,0.0734794885184794
5,0.2138047138047138,0.2259259259259259,0.1127946127946128,0.0730639434556872
3,0.1483164983164983,0.1678451178451178,0.1218855218855218,0.0729005260932297
1,0.1538720538720538,0.1579124579124579,0.1082491582491582,0.0729560366307334
0,0.265993265993266,0.1673400673400673,0.2835016835016835,0.0636649293093867
