epoch,KNN,MLP,NB,val MSE
29,0.4981481481481482,0.5735690235690236,0.44562289562289564,0.03873193833718926
27,0.4984848484848485,0.5796296296296296,0.4378787878787878,0.0436823422860082
25,0.4823232323232323,0.5521885521885522,0.419023569023569,0.0542160032406369
23,0.4595959595959596,0.5287878787878788,0.4,0.0674777405260405
21,0.3981481481481481,0.4754208754208754,0.3671717171717171,0.073200355269028
19,0.1994949494949495,0.1006734006734006,0.1444444444444444,0.0833656803091084
17,0.103030303030303,0.1006734006734006,0.1013468013468013,0.0828226602125125
15,0.103030303030303,0.1006734006734006,0.1016835016835016,0.0817988704274645
13,0.1052188552188552,0.1006734006734006,0.1021885521885521,0.0814266213965246
11,0.1067340067340067,0.1067340067340067,0.1015151515151515,0.0811760436551609
9,0.1126262626262626,0.1006734006734006,0.1047138047138047,0.080249664467986
7,0.1188552188552188,0.1006734006734006,0.105050505050505,0.0794096397993619
5,0.1291245791245791,0.1067340067340067,0.1048821548821548,0.0802290971733325
3,0.1641414141414141,0.1006734006734006,0.1058922558922559,0.0792984207877045
1,0.167003367003367,0.1006734006734006,0.1069023569023569,0.0783919723271053
0,0.265993265993266,0.1673400673400673,0.2835016835016835,0.0636649293226204
