epoch,KNN,MLP,NB,val MSE
29,0.29612794612794613,0.3505050505050505,0.2537037037037037,0.024732499044276046
27,0.2996632996632997,0.3481481481481481,0.2398989898989899,0.024592264411478
25,0.2956228956228956,0.3515151515151515,0.2420875420875421,0.023905791663176
23,0.295959595959596,0.3432659932659933,0.2336700336700336,0.0245398967551666
21,0.2878787878787879,0.3476430976430976,0.231986531986532,0.0246231073933797
19,0.2833333333333333,0.3397306397306397,0.2309764309764309,0.0252138511385259
17,0.2848484848484848,0.338047138047138,0.2333333333333333,0.0258739372950252
15,0.2744107744107744,0.332996632996633,0.2328282828282828,0.0270854638720702
13,0.267003367003367,0.3301346801346801,0.2365319865319865,0.0284463555368447
11,0.2516835016835017,0.3257575757575757,0.2346801346801346,0.0303703137238379
9,0.2457912457912457,0.3176767676767676,0.2289562289562289,0.0328815055789416
7,0.2398989898989899,0.3122895622895623,0.2260942760942761,0.0367261515748331
5,0.236026936026936,0.3138047138047138,0.2080808080808081,0.0462726783503647
3,0.2274410774410774,0.3063973063973064,0.2,0.0582158598473186
1,0.2372053872053872,0.231986531986532,0.215993265993266,0.0631282434304167
0,0.2611111111111111,0.1912457912457912,0.252020202020202,0.0633188689170574
