epoch,KNN,MLP,NB,val MSE
29,0.2767676767676768,0.3803030303030303,0.2865319865319865,0.05804928277038554
27,0.2803030303030303,0.3845117845117845,0.2855218855218855,0.0578160807358011
25,0.2804713804713805,0.388047138047138,0.2872053872053872,0.0571529116302887
23,0.2897306397306397,0.3922558922558922,0.2868686868686869,0.0568691315609121
21,0.2909090909090909,0.397979797979798,0.287037037037037,0.0566654136374619
19,0.2877104377104377,0.4005050505050505,0.2902356902356902,0.0565644773467713
17,0.2934343434343434,0.4072390572390572,0.288047138047138,0.0566319842850971
15,0.2962962962962963,0.3994949494949495,0.289057239057239,0.0565190483248572
13,0.2892255892255892,0.4141414141414141,0.2910774410774411,0.0566461450134141
11,0.2949494949494949,0.4181818181818181,0.2942760942760943,0.0571266386135221
9,0.2988215488215488,0.4085858585858586,0.2932659932659933,0.0573640935731717
7,0.3072390572390572,0.4069023569023569,0.2914141414141414,0.0573844155809489
5,0.3127946127946128,0.4106060606060606,0.2927609427609428,0.0572605478787401
3,0.3164983164983165,0.4057239057239057,0.296969696969697,0.0573181067039234
1,0.2473063973063973,0.2311447811447811,0.2308080808080808,0.0635016025118463
0,0.2565656565656565,0.1306397306397306,0.2688552188552188,0.0628028995428585
