epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.25841750841750843,0.17929292929292928,0.3393939393939394,0.295959595959596,0.25084175084175087,0.3114478114478115,0.0216815088599338
9,0.2553872053872054,0.1898989898989899,0.3412457912457912,0.2919191919191919,0.2547138047138047,0.3084175084175084,0.0211848842267932
8,0.2575757575757575,0.1893939393939394,0.3404040404040404,0.2994949494949495,0.2545454545454545,0.2998316498316498,0.0213739532269338
7,0.2569023569023569,0.1823232323232323,0.336026936026936,0.3015151515151515,0.2468013468013468,0.3,0.0212019740952903
6,0.2574074074074074,0.1813131313131313,0.3367003367003367,0.3005050505050505,0.2601010101010101,0.3001683501683502,0.0215107520800712
5,0.2638047138047138,0.1855218855218855,0.3410774410774411,0.3087542087542088,0.2501683501683501,0.302020202020202,0.0214360576175934
4,0.268013468013468,0.189057239057239,0.3420875420875421,0.3117845117845118,0.257070707070707,0.3033670033670033,0.0222082509928867
3,0.2646464646464646,0.1877104377104377,0.3404040404040404,0.3205387205387205,0.252020202020202,0.304040404040404,0.0226622020054879
2,0.2723905723905724,0.1905723905723905,0.3508417508417508,0.3346801346801347,0.254040404040404,0.3021885521885522,0.0253440294130233
1,0.2698653198653198,0.2035353535353535,0.3547138047138047,0.3562289562289562,0.2518518518518518,0.2814814814814815,0.0301532193780157
0,0.2378787878787878,0.1744107744107744,0.3122895622895623,0.1067340067340067,0.2457912457912457,0.2515151515151515,0.0645042144251759
