epoch,KNN,MLP,NB,val MSE
29,0.2818181818181818,0.4417508417508417,0.35808080808080806,0.003024643366051371
27,0.2836700336700337,0.4422558922558922,0.3565656565656566,0.0030329888876772
25,0.289057239057239,0.4425925925925926,0.3525252525252525,0.0032373784774944
23,0.2883838383838384,0.4459595959595959,0.352020202020202,0.003397962792659
21,0.2897306397306397,0.4447811447811448,0.3525252525252525,0.0035003533452041
19,0.2925925925925925,0.4471380471380471,0.3451178451178451,0.0035601378361434
17,0.2909090909090909,0.447979797979798,0.3471380471380471,0.0037390251584403
15,0.2922558922558922,0.4505050505050505,0.3476430976430976,0.0040376178099778
13,0.2912457912457912,0.4533670033670033,0.3468013468013468,0.0042201618037019
11,0.2930976430976431,0.451010101010101,0.3439393939393939,0.0045875362885642
9,0.3018518518518518,0.4511784511784512,0.3419191919191919,0.0059416106807772
7,0.3077441077441077,0.4542087542087542,0.3395622895622895,0.0060023340118675
5,0.3186868686868687,0.4528619528619528,0.3324915824915825,0.0069745553278597
3,0.3282828282828283,0.454040404040404,0.3207070707070707,0.0090951383722611
1,0.3271043771043771,0.4323232323232323,0.3104377104377104,0.0136362217585051
0,0.265993265993266,0.1673400673400673,0.2835016835016835,0.0636649293226204
