epoch,KNN,MLP,NB,val MSE
29,0.22323232323232323,0.41515151515151516,0.3432659932659933,0.006913236377109008
27,0.2279461279461279,0.4166666666666667,0.3436026936026936,0.0073034451483727
25,0.225084175084175,0.418013468013468,0.3417508417508417,0.0070754426993019
23,0.225084175084175,0.4166666666666667,0.347979797979798,0.0073679894304852
21,0.2297979797979798,0.4185185185185185,0.3473063973063973,0.0074335666312166
19,0.2308080808080808,0.4183501683501683,0.3531986531986532,0.0078603203150362
17,0.2289562289562289,0.4202020202020202,0.3516835016835017,0.0079244708925234
15,0.2264309764309764,0.4230639730639731,0.3528619528619529,0.0082721676417753
13,0.2333333333333333,0.4244107744107744,0.3521885521885521,0.0087317048694415
11,0.2318181818181818,0.4242424242424242,0.3439393939393939,0.0094811509034164
9,0.2304713804713804,0.4151515151515151,0.3402356902356902,0.0110277146974423
7,0.2442760942760942,0.4101010101010101,0.3264309764309764,0.0121135184703457
5,0.2569023569023569,0.4164983164983165,0.3242424242424242,0.0135833934961849
3,0.2846801346801347,0.4116161616161616,0.3181818181818182,0.014868110011383
1,0.3023569023569024,0.4148148148148148,0.317003367003367,0.0204786841342387
0,0.265993265993266,0.1673400673400673,0.2835016835016835,0.0636649293093867
