mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.2356902356902357,0.23468013468013468,0.33804713804713804,0.3265993265993266,0.33367003367003367,0.3303030303030303,0.18484848484848485,0.18215488215488215,31,2026-09-11 17:22:39
adabn,0.21212121212121213,0.1919191919191919,0.29259259259259257,0.2764309764309764,0.2895622895622896,0.2781144781144781,0.18249158249158248,0.17575757575757575,31,2026-09-11 17:22:39
