mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.21481481481481482,0.22154882154882155,0.3178451178451178,0.3202020202020202,0.3245791245791246,0.33535353535353535,0.16296296296296298,0.1653198653198653,31,2026-09-11 17:23:58
adabn,0.21043771043771045,0.20942760942760943,0.2895622895622896,0.28215488215488216,0.30404040404040406,0.3026936026936027,0.1771043771043771,0.17474747474747473,31,2026-09-11 17:23:58
