epoch,KNN,MLP,NB,val MSE
29,0.3069023569023569,0.41279461279461277,0.29983164983164984,0.02858684086249099
27,0.3035353535353535,0.402020202020202,0.3013468013468013,0.0288673745101023
25,0.3092592592592592,0.4119528619528619,0.2981481481481481,0.0295536954114693
23,0.3043771043771043,0.3981481481481481,0.2991582491582492,0.0305649310740812
21,0.3067340067340067,0.4038720538720539,0.2936026936026936,0.031251185075719
19,0.2979797979797979,0.3994949494949495,0.289057239057239,0.0319404330528068
17,0.2939393939393939,0.3988215488215488,0.2789562289562289,0.036792664654672
15,0.2786195286195286,0.3888888888888889,0.2668350168350168,0.0428126483136659
13,0.2557239057239057,0.3602693602693603,0.2584175084175084,0.0484573739261546
11,0.2306397306397306,0.347979797979798,0.2358585858585858,0.0545462743638887
9,0.2321548821548821,0.3326599326599326,0.2127946127946128,0.0612350274042803
7,0.2361952861952862,0.2818181818181818,0.2104377104377104,0.0632072141986227
5,0.232996632996633,0.2121212121212121,0.2067340067340067,0.0633366163125258
3,0.2294612794612794,0.2084175084175084,0.1996632996632996,0.0634559431174508
1,0.267003367003367,0.1755892255892256,0.2336700336700336,0.0635700899558423
0,0.265993265993266,0.1673400673400673,0.2835016835016835,0.0636649293093867
