epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,probe secs
29,0.38282828282828285,0.3696969696969697,0.4653198653198653,0.45656565656565656,0.5053872053872054,0.4936026936026936,0.3538720538720539,0.3515151515151515,0.015393304545928594,0.21374739374717078,0.23469663804769517,11.49
27,0.3811447811447811,0.3750841750841751,0.4619528619528619,0.4616161616161616,0.503030303030303,0.4925925925925926,0.3538720538720539,0.3585858585858585,0.0150655087209298,0.215370618224144,0.2345568689902623,15.82
25,0.3781144781144781,0.3808080808080808,0.4612794612794613,0.4565656565656565,0.4942760942760942,0.501010101010101,0.3653198653198653,0.3636363636363636,0.0156008560693496,0.2170839548508326,0.2347640658815701,17.4
23,0.3814814814814815,0.3734006734006734,0.4629629629629629,0.4592592592592592,0.5016835016835017,0.5,0.3612794612794612,0.368013468013468,0.015978453303712,0.2189245757063229,0.2338820521434148,14.47
21,0.3801346801346801,0.3787878787878788,0.4609427609427609,0.4437710437710437,0.5070707070707071,0.4905723905723905,0.3538720538720539,0.3521885521885521,0.016513831000345,0.2208375282883644,0.2336567711234092,15.55
19,0.3824915824915825,0.3797979797979798,0.4565656565656565,0.4437710437710437,0.5050505050505051,0.5023569023569023,0.3599326599326599,0.3602693602693603,0.0170197149285414,0.2230906440218289,0.2331863479415575,13.59
17,0.3858585858585858,0.3858585858585858,0.47003367003367,0.4434343434343434,0.4892255892255892,0.4905723905723905,0.3531986531986532,0.3508417508417508,0.0177417089484407,0.2252408865888913,0.2333466669519742,15.76
15,0.3824915824915825,0.3983164983164983,0.4656565656565656,0.4505050505050505,0.5070707070707071,0.4956228956228956,0.3723905723905724,0.3575757575757576,0.018586262135864,0.227406449496746,0.2325947341322899,13.92
13,0.3875420875420875,0.3909090909090909,0.4589225589225589,0.4468013468013468,0.4969696969696969,0.502020202020202,0.3653198653198653,0.3713804713804713,0.018735100362999,0.2300921167135238,0.232491973221302,16.04
11,0.3858585858585858,0.3851851851851852,0.4707070707070707,0.4508417508417508,0.5047138047138047,0.4942760942760942,0.3707070707070707,0.3737373737373737,0.0190024635362476,0.2329862469236056,0.2310918204983075,18.3
9,0.3915824915824916,0.3882154882154882,0.465993265993266,0.4525252525252525,0.5070707070707071,0.4962962962962963,0.3767676767676767,0.3744107744107744,0.0196066194612592,0.2366058969895045,0.2311735700170199,17.03
7,0.4084175084175084,0.4,0.463973063973064,0.4511784511784512,0.5040404040404041,0.4882154882154882,0.365993265993266,0.3707070707070707,0.0214234052910792,0.2417823834220568,0.2294523346821467,16.11
5,0.3942760942760943,0.3976430976430976,0.4582491582491582,0.4474747474747474,0.5023569023569023,0.5050505050505051,0.3818181818181818,0.3713804713804713,0.0231541637496668,0.248635450164477,0.227062763373057,20.51
3,0.3861952861952862,0.3838383838383838,0.4498316498316498,0.437037037037037,0.4865319865319865,0.4757575757575757,0.3441077441077441,0.3569023569023569,0.0262209341148341,0.263507609963417,0.2237667574087778,24.23
1,0.3410774410774411,0.3178451178451178,0.4262626262626263,0.4191919191919191,0.4545454545454545,0.4383838383838384,0.2878787878787879,0.2898989898989899,0.0375714642996527,0.3131595431963602,0.1479127323634844,20.37
0,0.2794612794612794,0.2888888888888888,0.3542087542087542,0.3565656565656566,0.4380471380471381,0.4430976430976431,0.3141414141414141,0.3191919191919192,0.0649166952878183,,,21.49
