epoch,KNN,MLP,NB,val MSE
29,0.11296296296296296,0.10067340067340068,0.10286195286195286,0.08893448848866231
27,0.1119528619528619,0.1067340067340067,0.1028619528619528,0.0882217849126717
25,0.1129629629629629,0.1006734006734006,0.1035353535353535,0.0900345444414586
23,0.1131313131313131,0.1006734006734006,0.1031986531986531,0.0879466493827411
21,0.1144781144781144,0.1006734006734006,0.1035353535353535,0.0895488580711993
19,0.1164983164983165,0.1006734006734006,0.1035353535353535,0.0907206071100692
17,0.1203703703703703,0.1006734006734006,0.1035353535353535,0.0857729199830422
15,0.1181818181818181,0.1067340067340067,0.1038720538720538,0.0875797357879989
13,0.1181818181818181,0.1006734006734006,0.1043771043771043,0.0883009533263862
11,0.1151515151515151,0.1006734006734006,0.104040404040404,0.0846356354905275
9,0.1272727272727272,0.1006734006734006,0.1055555555555555,0.0868611666861901
7,0.1294612794612794,0.1006734006734006,0.1052188552188552,0.0887576032224811
5,0.1215488215488215,0.1006734006734006,0.1053872053872053,0.0859888233839936
3,0.1308080808080808,0.1067340067340067,0.1052188552188552,0.085560074165384
1,0.1367003367003367,0.1006734006734006,0.1069023569023569,0.0862309303445672
0,0.2786195286195286,0.1006734006734006,0.3124579124579124,0.0633806596521691
