epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,KL,probe secs
29,0.2474747474747475,0.25353535353535356,0.3686868686868687,0.3498316498316498,0.37744107744107747,0.37542087542087543,0.2430976430976431,0.2545454545454545,0.098040122585123,0.15153052150064214,0.005140816881825589,2.3295451965631904e-06,29.48
27,0.2447811447811448,0.2501683501683501,0.3696969696969697,0.3531986531986532,0.3771043771043771,0.3747474747474748,0.2424242424242424,0.2569023569023569,0.0973222322669376,0.1514638992631511,0.0059385405568655,3.035442418037231e-06,30.5
25,0.2451178451178451,0.2505050505050505,0.3676767676767676,0.3582491582491582,0.3777777777777777,0.3814814814814815,0.2441077441077441,0.2585858585858586,0.097693058488424,0.151877414553788,0.0074014903170762,5.223014805912041e-06,26.02
23,0.241077441077441,0.2538720538720538,0.367003367003367,0.3619528619528619,0.3831649831649831,0.3936026936026936,0.2451178451178451,0.2562289562289562,0.0974304500312195,0.1516732229928302,0.0104052867135329,6.185862282114949e-05,38.8
21,0.2383838383838384,0.2555555555555555,0.3636363636363636,0.3552188552188552,0.3892255892255892,0.3804713804713804,0.2441077441077441,0.2565656565656565,0.0967464364046101,0.1522938929925299,0.0129251070379926,0.0002913279676695,31.47
19,0.2451178451178451,0.2491582491582491,0.3734006734006734,0.367003367003367,0.3835016835016835,0.3835016835016835,0.2420875420875421,0.2525252525252525,0.0967122485222655,0.1527805936754129,0.0141995933654296,0.00061861694413,28.59
17,0.2468013468013468,0.2542087542087542,0.3734006734006734,0.3542087542087542,0.3734006734006734,0.3919191919191919,0.2316498316498316,0.24006734006734,0.0968858828076672,0.1533667101601886,0.015053984032837,0.0008319219070854,34.32
15,0.2444444444444444,0.2535353535353535,0.3754208754208754,0.3612794612794612,0.3848484848484848,0.3787878787878788,0.2303030303030303,0.239057239057239,0.096185980215801,0.153937682034863,0.0144638628431945,0.0013185223285702,36.94
13,0.2383838383838384,0.2656565656565656,0.3885521885521885,0.3643097643097643,0.3845117845117845,0.397979797979798,0.2424242424242424,0.2542087542087542,0.0942839016049412,0.1542116471916247,0.0154683714892691,0.0014083159147245,29.4
11,0.2461279461279461,0.2747474747474747,0.3885521885521885,0.373063973063973,0.3878787878787879,0.3983164983164983,0.2407407407407407,0.2494949494949495,0.093666512340466,0.155349027389174,0.0139743176846509,0.0024622683569041,25.87
9,0.2494949494949495,0.268013468013468,0.3848484848484848,0.3754208754208754,0.3872053872053872,0.3922558922558922,0.2427609427609427,0.2562289562289562,0.0922044652975685,0.155573832476215,0.0147247785957423,0.0023743516081872,17.09
7,0.2501683501683501,0.2750841750841751,0.3750841750841751,0.3808080808080808,0.3959595959595959,0.3949494949494949,0.2498316498316498,0.2468013468013468,0.0835252064371193,0.1572980153712497,0.0149281006721649,0.0034579744007865,23.22
5,0.2703703703703703,0.271043771043771,0.3811447811447811,0.3942760942760943,0.4090909090909091,0.3939393939393939,0.2595959595959596,0.2693602693602693,0.0931902085935455,0.1587388599943962,0.01620842296642,0.0033783113678834,19.32
3,0.2609427609427609,0.27003367003367,0.3787878787878788,0.3865319865319865,0.3885521885521885,0.3892255892255892,0.2622895622895623,0.2555555555555555,0.086657986997711,0.1619250054002567,0.0176395206848622,0.0039578336617274,15.69
1,0.2734006734006734,0.2824915824915825,0.3875420875420875,0.3811447811447811,0.4016835016835017,0.3976430976430976,0.2835016835016835,0.2653198653198653,0.0827361556898213,0.2480784349950255,0.0313448394725846,0.0123258506861414,18.03
0,0.2737373737373737,0.2818181818181818,0.3838383838383838,0.3872053872053872,0.3929292929292929,0.4043771043771044,0.2831649831649832,0.2905723905723906,0.0637152142571301,,,,19.5
