epoch,KNN,MLP,NB,val MSE
29,0.32222222222222224,0.43956228956228954,0.32525252525252524,0.009200712876827796
27,0.3276094276094276,0.4412457912457912,0.3225589225589225,0.0094570535355864
25,0.3313131313131313,0.441077441077441,0.3198653198653198,0.0098834386728968
23,0.3331649831649831,0.4446127946127946,0.3213804713804714,0.0103673386084805
21,0.3304713804713804,0.4361952861952862,0.323063973063973,0.0102434707491213
19,0.3336700336700336,0.4446127946127946,0.324074074074074,0.010503503674274
17,0.334006734006734,0.4419191919191919,0.3235690235690235,0.0108922170111198
15,0.3341750841750842,0.4407407407407407,0.3269360269360269,0.011510323436987
13,0.3296296296296296,0.4331649831649831,0.3274410774410774,0.0119827996830242
11,0.335016835016835,0.4271043771043771,0.323063973063973,0.0128574887188035
9,0.3365319865319865,0.4223905723905723,0.3146464646464647,0.0147336619735743
7,0.3207070707070707,0.4015151515151515,0.2932659932659933,0.0173436599547046
5,0.3031986531986532,0.3774410774410774,0.2786195286195286,0.0200417894046244
3,0.3005050505050505,0.3552188552188552,0.2641414141414141,0.0234641948248363
1,0.2242424242424242,0.3023569023569024,0.2119528619528619,0.0428844847605558
0,0.2797979797979798,0.1634680134680134,0.2664983164983165,0.0630315217399576
