epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.26565656565656565,0.2324915824915825,0.40454545454545454,0.5171717171717172,0.29932659932659933,0.38585858585858585,0.006433999868106514
9,0.2614478114478114,0.2232323232323232,0.3998316498316498,0.51010101010101,0.304040404040404,0.3845117845117845,0.0057326332288819
8,0.269023569023569,0.2225589225589225,0.4001683501683502,0.5112794612794613,0.3112794612794612,0.385016835016835,0.0061184272639863
7,0.2755892255892256,0.2351851851851852,0.4038720538720539,0.5173400673400673,0.3085858585858586,0.385016835016835,0.0068375416725318
6,0.268013468013468,0.2284511784511784,0.4045454545454545,0.5116161616161616,0.3171717171717171,0.3902356902356902,0.0072363940725966
5,0.2888888888888888,0.2351851851851852,0.4053872053872054,0.5267676767676768,0.3154882154882155,0.3929292929292929,0.0090590462123323
4,0.3203703703703703,0.2513468013468014,0.4313131313131313,0.5303030303030303,0.3262626262626262,0.3994949494949495,0.0123385677253083
3,0.3599326599326599,0.2405723905723905,0.4420875420875421,0.5316498316498316,0.3252525252525252,0.4079124579124579,0.0201429782061445
2,0.422053872053872,0.2821548821548821,0.471043771043771,0.5387205387205387,0.3430976430976431,0.4124579124579124,0.0478496821812266
1,0.4021885521885522,0.2986531986531986,0.457070707070707,0.4998316498316498,0.3446127946127946,0.3560606060606061,0.066536722780862
0,0.2626262626262626,0.2207070707070707,0.3799663299663299,0.2784511784511784,0.2794612794612794,0.3154882154882155,0.0637264763456678
