epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,KL,probe secs
29,0.17609427609427608,0.17542087542087542,0.4090909090909091,0.4161616161616162,0.39461279461279464,0.38855218855218854,0.26835016835016834,0.26936026936026936,0.01270107491203248,0.2764909770687421,0.22665833087762197,0.056584665258725485,16.22
27,0.1686868686868687,0.1713804713804713,0.404040404040404,0.4104377104377104,0.4026936026936027,0.3777777777777777,0.2572390572390572,0.2478114478114478,0.0133447117464977,0.279459780494372,0.2263459779222806,0.0559918596943219,20.56
25,0.1754208754208754,0.1744107744107744,0.4097643097643098,0.4097643097643098,0.4117845117845118,0.3814814814814815,0.2632996632996633,0.2505050505050505,0.0132980503102178,0.2821422406236331,0.2265133263866106,0.055087017511328,15.07
23,0.1663299663299663,0.1663299663299663,0.4104377104377104,0.404040404040404,0.3892255892255892,0.3676767676767676,0.2609427609427609,0.2454545454545454,0.0133468797281516,0.2856863172849019,0.2264488014976183,0.0542834485918283,15.63
21,0.1663299663299663,0.1781144781144781,0.4077441077441077,0.3996632996632996,0.3976430976430976,0.3872053872053872,0.2676767676767677,0.2491582491582491,0.0136157379983585,0.2890348497629165,0.2260429070194562,0.0536823811779419,15.34
19,0.1757575757575757,0.1808080808080808,0.4097643097643098,0.3905723905723905,0.4013468013468013,0.3848484848484848,0.2683501683501683,0.2474747474747475,0.01396963161418,0.2932377600669861,0.2259043107628822,0.052833857913812,19.22
17,0.1707070707070707,0.1713804713804713,0.4131313131313131,0.3993265993265993,0.4063973063973064,0.3855218855218855,0.2606060606060606,0.2454545454545454,0.0141975416340344,0.2985413013299306,0.2254883299867312,0.0520853821486234,14.38
15,0.1821548821548821,0.1801346801346801,0.4070707070707071,0.404040404040404,0.4077441077441077,0.3949494949494949,0.2626262626262626,0.2508417508417508,0.0143138522275625,0.3054671791791916,0.2248537229299545,0.0511054425289233,14.11
13,0.1851851851851851,0.1851851851851851,0.4047138047138047,0.4026936026936027,0.401010101010101,0.3872053872053872,0.2693602693602693,0.2619528619528619,0.0160527714142711,0.3136705966790517,0.2239753055969874,0.0497751700679461,13.59
11,0.1925925925925926,0.1973063973063973,0.3956228956228956,0.3966329966329966,0.4107744107744108,0.3936026936026936,0.2666666666666666,0.2612794612794613,0.0168173350311061,0.3239219243923823,0.2226243554155031,0.0482795922507842,15.88
9,0.171043771043771,0.1757575757575757,0.4026936026936027,0.3909090909090909,0.3952861952861953,0.3777777777777777,0.2558922558922559,0.2515151515151515,0.0179248084206643,0.3362671203613281,0.2220968627333641,0.0471130899588267,14.67
7,0.1888888888888888,0.1794612794612794,0.403030303030303,0.3902356902356902,0.3993265993265993,0.3814814814814815,0.2592592592592592,0.2673400673400673,0.017628463789106,0.3551730538209279,0.2216851359804471,0.0457836748460928,11.62
5,0.2215488215488215,0.2191919191919192,0.3848484848484848,0.3814814814814815,0.4067340067340067,0.3925925925925926,0.2835016835016835,0.2767676767676768,0.0188780170178858,0.3829361658891042,0.2208564785321553,0.0447474102725585,15.61
3,0.2464646464646464,0.239057239057239,0.3858585858585858,0.3737373737373737,0.4087542087542087,0.3888888888888889,0.2952861952861952,0.2851851851851852,0.0205989634009412,0.4328929812113444,0.2191191737651825,0.0454046147416035,13.34
1,0.3299663299663299,0.3175084175084175,0.3919191919191919,0.3673400673400673,0.4043771043771044,0.4047138047138047,0.3269360269360269,0.3276094276094276,0.0258725890277704,0.5821093046665191,0.209826660623153,0.0369966250186165,15.51
0,0.2542087542087542,0.2599326599326599,0.3865319865319865,0.3872053872053872,0.4175084175084175,0.4127946127946127,0.2723905723905724,0.2747474747474747,0.0640065583994291,,,,23.28
