epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,probe secs
29,0.1962962962962963,0.1872053872053872,0.31346801346801345,0.3084175084175084,0.3478114478114478,0.33905723905723906,0.2828282828282828,0.2760942760942761,0.07555242754241077,0.7232003344851694,0.20106793047895857,47.16
27,0.1909090909090909,0.1898989898989899,0.3114478114478115,0.3033670033670033,0.3424242424242424,0.3265993265993266,0.2781144781144781,0.2771043771043771,0.0759590146451076,0.7283234600048916,0.2000879096757074,27.64
25,0.1878787878787878,0.1865319865319865,0.303030303030303,0.3063973063973064,0.3424242424242424,0.3441077441077441,0.2764309764309764,0.2787878787878788,0.0752134196870492,0.7339462816335593,0.1998509471393694,33.02
23,0.1872053872053872,0.1848484848484848,0.3013468013468013,0.3127946127946128,0.3343434343434343,0.3447811447811448,0.2744107744107744,0.2767676767676768,0.0761105328480685,0.7407535196869237,0.2005388430159562,32.58
21,0.1912457912457912,0.1875420875420875,0.3077441077441077,0.3114478114478115,0.3195286195286195,0.3178451178451178,0.2744107744107744,0.2804713804713805,0.0767003424253916,0.7492289125539695,0.2017784344542558,26.93
19,0.1882154882154882,0.1855218855218855,0.3077441077441077,0.3074074074074074,0.3296296296296296,0.3367003367003367,0.2774410774410774,0.2791245791245791,0.07666821153851,0.7600861541025198,0.203323702333839,20.96
17,0.1942760942760942,0.1861952861952862,0.3141414141414141,0.3127946127946128,0.335016835016835,0.3255892255892256,0.2831649831649832,0.2855218855218855,0.0779808255220179,0.7710691698037895,0.2055899455289172,30.0
15,0.1919191919191919,0.1912457912457912,0.3255892255892256,0.3131313131313131,0.331986531986532,0.3410774410774411,0.2888888888888888,0.2791245791245791,0.0780598971443532,0.7839823072882974,0.2057327213370876,23.36
13,0.1936026936026936,0.1851851851851851,0.3353535353535353,0.335016835016835,0.3393939393939394,0.3249158249158249,0.2845117845117845,0.2744107744107744,0.079475438152812,0.7968663542893282,0.2055368709146597,23.18
11,0.1966329966329966,0.1811447811447811,0.3333333333333333,0.3265993265993266,0.3471380471380471,0.335016835016835,0.2855218855218855,0.2784511784511784,0.0813664590036678,0.8141921743465836,0.2059612284610225,33.88
9,0.1939393939393939,0.1919191919191919,0.3286195286195286,0.3316498316498316,0.335016835016835,0.3306397306397306,0.2750841750841751,0.2740740740740741,0.0823991283986115,0.8332432125024735,0.2022617536175782,19.38
7,0.2,0.198989898989899,0.3296296296296296,0.3356902356902357,0.3252525252525252,0.3289562289562289,0.2636363636363636,0.2734006734006734,0.0843330813475866,0.856620820464602,0.1976147632879816,25.34
5,0.2026936026936027,0.1912457912457912,0.3552188552188552,0.3326599326599326,0.3296296296296296,0.3356902356902357,0.2683501683501683,0.2750841750841751,0.0842070663827562,0.8807696525458317,0.1948817210022811,21.95
3,0.1801346801346801,0.2,0.337037037037037,0.3276094276094276,0.3077441077441077,0.339057239057239,0.2498316498316498,0.2461279461279461,0.0868288153785795,0.9231816708661948,0.1755854156176755,23.38
1,0.2003367003367003,0.2016835016835017,0.3757575757575757,0.3872053872053872,0.3808080808080808,0.3895622895622895,0.1747474747474747,0.1622895622895623,0.0635462891952288,0.988682985305786,7.5325959642214e-05,31.74
0,0.2693602693602693,0.2673400673400673,0.3929292929292929,0.3855218855218855,0.4134680134680135,0.4336700336700336,0.2703703703703703,0.2717171717171717,0.0631109250388497,,,31.48
