epoch,KNN,MLP,NB,val MSE
29,0.14696969696969697,0.1574074074074074,0.117003367003367,0.07367101247500145
27,0.1454545454545454,0.1547138047138047,0.1164983164983165,0.0734263630468087
25,0.1392255892255892,0.1661616161616161,0.1109427609427609,0.0734676304165783
23,0.1562289562289562,0.1705387205387205,0.12003367003367,0.0735608136966215
21,0.1627946127946128,0.1683501683501683,0.1181818181818181,0.0737770141613525
19,0.1629629629629629,0.153030303030303,0.1228956228956228,0.0736342896087025
17,0.1535353535353535,0.158080808080808,0.1186868686868686,0.073416435485623
15,0.1626262626262626,0.1750841750841751,0.1168350168350168,0.0736352805690062
13,0.1589225589225589,0.1693602693602693,0.1114478114478114,0.0736363645755482
11,0.1723905723905724,0.1624579124579124,0.1132996632996633,0.0729639226534332
9,0.1646464646464646,0.1547138047138047,0.1196969696969696,0.0727514317771998
7,0.1629629629629629,0.1648148148148148,0.1171717171717171,0.0722985916091112
5,0.186026936026936,0.167003367003367,0.1178451178451178,0.071796724073205
3,0.2101010101010101,0.1897306397306397,0.1718855218855219,0.0647576566765723
1,0.2518518518518518,0.2102693602693602,0.1994949494949495,0.063744999216886
0,0.265993265993266,0.1673400673400673,0.2835016835016835,0.0636649293093867
