mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.27003367003367,0.2737373737373737,0.3952861952861953,0.38552188552188554,0.40875420875420876,0.40134680134680134,0.2814814814814815,0.2865319865319865,7,2026-09-11 17:57:59
adabn,0.25925925925925924,0.25757575757575757,0.37373737373737376,0.3878787878787879,0.3747474747474748,0.367003367003367,0.2895622895622896,0.2996632996632997,7,2026-09-11 17:57:59
