epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,KL,probe secs
29,0.16464646464646465,0.17205387205387204,0.4003367003367003,0.39865319865319865,0.3925925925925926,0.3872053872053872,0.2673400673400673,0.2622895622895623,0.01247141317532234,0.2764339961608251,0.22749946908156077,0.05641105056802432,13.9
27,0.1589225589225589,0.1629629629629629,0.4070707070707071,0.4026936026936027,0.3915824915824916,0.3828282828282828,0.273063973063973,0.2592592592592592,0.0126676767961937,0.2789303828676541,0.2276948462526003,0.0555902889867623,15.29
25,0.1683501683501683,0.1737373737373737,0.4161616161616162,0.4026936026936027,0.3845117845117845,0.3882154882154882,0.2646464646464646,0.2723905723905724,0.0130764003710731,0.2820238970716794,0.227870723982652,0.0547720637073119,15.24
23,0.1713804713804713,0.171043771043771,0.4090909090909091,0.4117845117845118,0.3976430976430976,0.3898989898989899,0.2555555555555555,0.2579124579124579,0.0135043769112091,0.2852164269487063,0.2276050097346305,0.0540631269365549,15.41
21,0.1676767676767676,0.17003367003367,0.4084175084175084,0.403030303030303,0.4023569023569023,0.3909090909090909,0.2737373737373737,0.2582491582491582,0.0135556452991986,0.2886833724975586,0.227708685239156,0.0533029711693525,14.64
19,0.1784511784511784,0.1707070707070707,0.4026936026936027,0.4063973063973064,0.4023569023569023,0.3892255892255892,0.2693602693602693,0.2599326599326599,0.0135649740861374,0.2925265465577443,0.2276368881265322,0.0526450419475634,14.93
17,0.1744107744107744,0.1744107744107744,0.4047138047138047,0.4026936026936027,0.3993265993265993,0.3915824915824916,0.2791245791245791,0.2562289562289562,0.0138661126816251,0.2979275550842285,0.2271779274344444,0.0520304589867591,15.26
15,0.1757575757575757,0.1868686868686868,0.4127946127946127,0.4107744107744108,0.4006734006734007,0.3983164983164983,0.2643097643097643,0.2555555555555555,0.014143281558373,0.3043423516750336,0.2271508870919545,0.0510714077850182,15.68
13,0.1932659932659932,0.1973063973063973,0.4070707070707071,0.4080808080808081,0.4067340067340067,0.3936026936026936,0.2632996632996633,0.2569023569023569,0.014961223518327,0.3130417563915252,0.2265936630964279,0.049847008228302,13.36
11,0.1929292929292929,0.1919191919191919,0.4087542087542087,0.406060606060606,0.3966329966329966,0.4,0.2848484848484848,0.2693602693602693,0.0154290236400351,0.3239319582382838,0.2260455832481384,0.0481249545017878,12.61
9,0.1966329966329966,0.1895622895622895,0.3912457912457912,0.3976430976430976,0.3919191919191919,0.3929292929292929,0.2663299663299663,0.269023569023569,0.0174122859225947,0.3372940467198689,0.2257218493024508,0.0465422425717115,16.03
7,0.1996632996632996,0.1952861952861952,0.3983164983164983,0.3868686868686868,0.3898989898989899,0.3794612794612794,0.2750841750841751,0.273063973063973,0.0175091955731383,0.3575537450313568,0.2249394294818242,0.0449348688075939,13.52
5,0.2043771043771043,0.2013468013468013,0.3858585858585858,0.3717171717171717,0.4006734006734007,0.3929292929292929,0.2821548821548821,0.2787878787878788,0.019642724690307,0.3852612605492274,0.2232652326226234,0.0440527593791484,14.16
3,0.2505050505050505,0.2525252525252525,0.3848484848484848,0.3713804713804713,0.4,0.3962962962962963,0.3026936026936027,0.2956228956228956,0.0217528214734411,0.4366495859225591,0.22153482568264,0.0446647417942682,12.21
1,0.3252525252525252,0.3245791245791246,0.3831649831649831,0.3932659932659932,0.4127946127946127,0.4164983164983165,0.3269360269360269,0.3313131313131313,0.0248094319231927,0.5869793105522791,0.2162551298936208,0.0358719794948895,14.76
0,0.27003367003367,0.2737373737373737,0.3952861952861953,0.3858585858585858,0.4087542087542087,0.4013468013468013,0.2814814814814815,0.2865319865319865,0.0648761921583759,,,,14.77
