epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.3053872053872054,0.2335016835016835,0.40454545454545454,0.38333333333333336,0.2930976430976431,0.3543771043771044,0.00977668573097268
9,0.3018518518518518,0.2255892255892256,0.414983164983165,0.3828282828282828,0.2947811447811447,0.3531986531986532,0.0100634382065008
8,0.3026936026936027,0.2276094276094276,0.4077441077441077,0.3883838383838384,0.296969696969697,0.3533670033670034,0.0101819656339356
7,0.2951178451178451,0.2358585858585858,0.4006734006734007,0.3873737373737373,0.3164983164983165,0.352020202020202,0.0105228935323695
6,0.288047138047138,0.2348484848484848,0.3964646464646464,0.3683501683501683,0.2973063973063973,0.3439393939393939,0.0109985315970428
5,0.285016835016835,0.2405723905723905,0.4033670033670034,0.3638047138047138,0.2993265993265993,0.338047138047138,0.0115625436399562
4,0.27996632996633,0.2363636363636363,0.3929292929292929,0.3734006734006734,0.2956228956228956,0.3260942760942761,0.0124865992401675
3,0.2875420875420875,0.2393939393939393,0.389057239057239,0.3767676767676767,0.2993265993265993,0.3195286195286195,0.0150566491171003
2,0.2861952861952861,0.2242424242424242,0.3691919191919192,0.3498316498316498,0.2951178451178451,0.2757575757575757,0.0172454369490962
1,0.2745791245791246,0.2186868686868686,0.3614478114478114,0.3456228956228956,0.2789562289562289,0.2503367003367003,0.021052586192639
0,0.2481481481481481,0.1905723905723905,0.330976430976431,0.1006734006734006,0.2601010101010101,0.2929292929292929,0.063457856679312
