epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.330976430976431,0.29478114478114475,0.42407407407407405,0.4447811447811448,0.3234006734006734,0.31632996632996635,0.07145820315894183
9,0.3203703703703703,0.2757575757575757,0.4117845117845118,0.4367003367003367,0.3284511784511784,0.3195286195286195,0.0733579679476643
8,0.3186868686868687,0.2781144781144781,0.4077441077441077,0.428956228956229,0.3207070707070707,0.2951178451178451,0.0728887840774618
7,0.3087542087542088,0.2712121212121212,0.396969696969697,0.4173400673400673,0.3117845117845118,0.2912457912457912,0.072316717971811
6,0.3069023569023569,0.2666666666666666,0.3925925925925926,0.4048821548821549,0.3084175084175084,0.2843434343434343,0.0720014513187361
5,0.2895622895622896,0.2456228956228956,0.3720538720538721,0.3779461279461279,0.3053872053872054,0.2658249158249158,0.0705578892324682
4,0.2563973063973064,0.2404040404040404,0.3464646464646465,0.3488215488215488,0.2843434343434343,0.2252525252525252,0.0695349739113455
3,0.2328282828282828,0.2188552188552188,0.3095959595959596,0.3085858585858586,0.2678451178451178,0.202020202020202,0.0687273791916734
2,0.1902356902356902,0.1792929292929292,0.2537037037037037,0.2225589225589225,0.2208754208754208,0.1658249158249158,0.068876872907788
1,0.1803030303030303,0.1727272727272727,0.2436026936026936,0.1952861952861952,0.209090909090909,0.1398989898989899,0.0676617520608232
0,0.2506734006734006,0.184006734006734,0.3335016835016835,0.1006734006734006,0.2601010101010101,0.3072390572390572,0.0634139914919174
