mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.23602693602693603,0.22255892255892257,0.34545454545454546,0.34276094276094277,0.32255892255892255,0.31986531986531985,0.20909090909090908,0.20841750841750842,7,2026-09-11 17:43:35
adabn,0.23164983164983166,0.2053872053872054,0.35824915824915826,0.34545454545454546,0.35084175084175084,0.3464646464646465,0.19730639730639732,0.20067340067340067,7,2026-09-11 17:43:35
