epoch,KNN,MLP,NB,val MSE
29,0.2856902356902357,0.44107744107744107,0.3557239057239057,0.002883798223597595
27,0.2882154882154882,0.4367003367003367,0.3523569023569023,0.0031882123128373
25,0.2902356902356902,0.4414141414141414,0.3562289562289562,0.003143531037908
23,0.2915824915824916,0.4436026936026936,0.3543771043771044,0.0032788593848078
21,0.2961279461279461,0.4469696969696969,0.3473063973063973,0.0033912040590148
19,0.2895622895622896,0.4501683501683501,0.3461279461279461,0.0035525233882643
17,0.292087542087542,0.4494949494949495,0.3459595959595959,0.0036889133936862
15,0.2964646464646465,0.455050505050505,0.3456228956228956,0.0039224091679069
13,0.2998316498316498,0.4589225589225589,0.3461279461279461,0.0042341726453276
11,0.3011784511784511,0.4555555555555555,0.3422558922558922,0.0046274583475733
9,0.3048821548821548,0.4513468013468013,0.3434343434343434,0.0051324679466629
7,0.3107744107744107,0.447979797979798,0.3430976430976431,0.0057366587664951
5,0.3252525252525252,0.4558922558922559,0.3361952861952862,0.0067475606227495
3,0.3346801346801347,0.4501683501683501,0.3250841750841751,0.0087379720326691
1,0.3267676767676767,0.4345117845117845,0.3151515151515151,0.0128787937086095
0,0.2848484848484848,0.1621212121212121,0.2781144781144781,0.0640402217767801
