mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.3127946127946128,0.30707070707070705,0.47845117845117846,0.465993265993266,0.5097643097643098,0.48518518518518516,0.38013468013468016,0.3872053872053872,31,2026-09-11 17:29:53
adabn,0.31414141414141417,0.3114478114478115,0.48013468013468014,0.468013468013468,0.5016835016835017,0.4888888888888889,0.37777777777777777,0.3845117845117845,31,2026-09-11 17:29:53
