epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.12794612794612795,0.1468013468013468,0.21212121212121213,0.10673400673400674,0.18484848484848485,0.10757575757575757,0.06952122787466905
9,0.1301346801346801,0.1555555555555555,0.2136363636363636,0.1006734006734006,0.1816498316498316,0.1075757575757575,0.0697645290455322
8,0.1333333333333333,0.1587542087542087,0.2144781144781145,0.1006734006734006,0.1939393939393939,0.1074074074074074,0.0692141441889702
7,0.1284511784511784,0.1542087542087542,0.2198653198653198,0.1067340067340067,0.1932659932659932,0.108080808080808,0.0692011248353425
6,0.1338383838383838,0.1597643097643097,0.2292929292929293,0.1067340067340067,0.192087542087542,0.1079124579124579,0.06946297846139
5,0.1471380471380471,0.1776094276094276,0.2419191919191919,0.0973063973063973,0.2084175084175084,0.1075757575757575,0.0683496797632684
4,0.1715488215488215,0.1749158249158249,0.2405723905723905,0.1693602693602693,0.2139730639730639,0.1141414141414141,0.0669334690164291
3,0.1973063973063973,0.1813131313131313,0.2644781144781145,0.1996632996632996,0.2313131313131313,0.1691919191919192,0.0662097754767478
2,0.2026936026936027,0.189057239057239,0.2964646464646465,0.2055555555555555,0.2442760942760942,0.1895622895622895,0.0658579050674108
1,0.2252525252525252,0.1983164983164983,0.315993265993266,0.1727272727272727,0.2565656565656565,0.2031986531986532,0.0657935318393139
0,0.2277777777777777,0.1702020202020202,0.3075757575757575,0.1006734006734006,0.2402356902356902,0.2754208754208754,0.065716467572783
