epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,KL,probe secs
29,0.3814814814814815,0.3744107744107744,0.5316498316498316,0.5377104377104377,0.5178451178451179,0.5343434343434343,0.36195286195286197,0.37407407407407406,0.03419528786112847,0.2613303671081861,0.21811540985107422,0.0084609084961315,29.14
27,0.3750841750841751,0.3801346801346801,0.5441077441077441,0.5360269360269361,0.528956228956229,0.5383838383838384,0.3582491582491582,0.3565656565656566,0.0348008064384411,0.2621011686126391,0.2178557424346606,0.0084237363177041,36.74
25,0.3801346801346801,0.3801346801346801,0.5346801346801346,0.5239057239057239,0.5279461279461279,0.5191919191919192,0.3622895622895623,0.3478114478114478,0.0348905073363022,0.2627350389957428,0.2186570915579795,0.0083853235704203,27.58
23,0.3872053872053872,0.3915824915824916,0.5397306397306397,0.5255892255892256,0.5117845117845118,0.5161616161616162,0.367003367003367,0.365993265993266,0.0346912894642797,0.2641320004264513,0.2165144911607106,0.008337342619275,24.87
21,0.3734006734006734,0.3929292929292929,0.530976430976431,0.5306397306397307,0.5154882154882154,0.5272727272727272,0.3747474747474748,0.3569023569023569,0.0383415670029911,0.2653339955210685,0.2154098380009333,0.0082551005557179,26.35
19,0.3845117845117845,0.3956228956228956,0.5269360269360269,0.5255892255892256,0.501010101010101,0.5185185185185185,0.368013468013468,0.3636363636363636,0.0370017306889088,0.2670611095428467,0.21614848446846,0.008199718159313,31.47
17,0.3925925925925926,0.396969696969697,0.5225589225589226,0.5232323232323233,0.4976430976430976,0.5114478114478115,0.373063973063973,0.3616161616161616,0.0350963548917594,0.2688893903891245,0.2139792164166768,0.0080681018140166,26.9
15,0.3929292929292929,0.3855218855218855,0.5138047138047138,0.5154882154882154,0.4983164983164983,0.4922558922558923,0.3771043771043771,0.3754208754208754,0.0376273793752303,0.2708020856380462,0.2121931810180346,0.0079571080406506,27.0
13,0.3942760942760943,0.3845117845117845,0.5094276094276095,0.5077441077441077,0.4845117845117845,0.494949494949495,0.3932659932659932,0.3767676767676767,0.0374178281136611,0.2727790983517965,0.2135278638402621,0.0078658998596171,23.45
11,0.3973063973063973,0.3885521885521885,0.4966329966329966,0.498989898989899,0.4696969696969697,0.4845117845117845,0.3885521885521885,0.3878787878787879,0.0365053462112722,0.2749415287971496,0.2109211815992991,0.0077178308013826,25.9
9,0.4037037037037037,0.3895622895622895,0.4821548821548821,0.4888888888888889,0.4636363636363636,0.4683501683501683,0.3986531986531986,0.4013468013468013,0.040249616880347,0.2772256064812342,0.2103978318969408,0.0076011830940842,30.67
7,0.3936026936026936,0.3851851851851852,0.4774410774410774,0.4851851851851851,0.4508417508417508,0.4663299663299663,0.3841750841750841,0.3909090909090909,0.0400056530643737,0.2800142618020375,0.2095569263497988,0.0075508596108605,25.35
5,0.3777777777777777,0.3666666666666666,0.4636363636363636,0.4606060606060606,0.4444444444444444,0.4558922558922559,0.3771043771043771,0.3848484848484848,0.0402790271936788,0.2828541000684102,0.207889190296332,0.007616537215809,26.44
3,0.3585858585858585,0.3606060606060606,0.4616161616161616,0.4727272727272727,0.4447811447811448,0.4461279461279461,0.3632996632996633,0.3619528619528619,0.0426235009136991,0.2885089811086654,0.2049094387888908,0.0078350061277548,26.33
1,0.3202020202020202,0.3212121212121212,0.4457912457912458,0.4397306397306397,0.4239057239057239,0.4134680134680135,0.2942760942760943,0.3006734006734006,0.0488841061217323,0.3162300336360931,0.1703023417393366,0.0102217276748269,27.43
0,0.2542087542087542,0.2599326599326599,0.3865319865319865,0.3872053872053872,0.4175084175084175,0.4127946127946127,0.2723905723905724,0.2747474747474747,0.0640065583994291,,,,27.22
