mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.17912457912457913,0.18451178451178452,0.3111111111111111,0.30303030303030304,0.3387205387205387,0.3269360269360269,0.2249158249158249,0.2228956228956229,6,2026-09-11 16:54:18
adabn,0.1835016835016835,0.1872053872053872,0.3202020202020202,0.30774410774410776,0.3488215488215488,0.3501683501683502,0.2542087542087542,0.2430976430976431,6,2026-09-11 16:54:18
