epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,probe secs
29,0.35589225589225587,0.3569023569023569,0.4286195286195286,0.43097643097643096,0.47373737373737373,0.4781144781144781,0.332996632996633,0.3441077441077441,0.010845941779258302,0.009864312758048376,0.2260670147339503,19.02
27,0.3582491582491582,0.3653198653198653,0.4262626262626263,0.4134680134680135,0.4737373737373737,0.4737373737373737,0.334006734006734,0.3471380471380471,0.0115207145536454,0.0105604372794429,0.2252682801087697,24.92
25,0.3595959595959596,0.3535353535353535,0.4175084175084175,0.4121212121212121,0.4629629629629629,0.4636363636363636,0.3289562289562289,0.3414141414141414,0.0110690119886377,0.0111238742495576,0.2231192870934804,22.98
23,0.3518518518518518,0.3531986531986532,0.4131313131313131,0.4131313131313131,0.4663299663299663,0.4518518518518518,0.3198653198653198,0.3279461279461279,0.0118886082123826,0.011560093772908,0.2231213774283727,24.24
21,0.3632996632996633,0.3481481481481481,0.4057239057239057,0.401010101010101,0.4626262626262626,0.463973063973064,0.3212121212121212,0.3282828282828283,0.0127744632731745,0.0121968015904227,0.2217388902107874,20.72
19,0.3494949494949494,0.3535353535353535,0.4218855218855218,0.404040404040404,0.4626262626262626,0.4569023569023569,0.3168350168350168,0.331986531986532,0.0125285261831714,0.0129335478941599,0.2197029278675715,20.64
17,0.3592592592592593,0.3552188552188552,0.401010101010101,0.3949494949494949,0.4417508417508417,0.4538720538720538,0.2942760942760943,0.303030303030303,0.0141621734417617,0.0138137900084257,0.2178436927000681,26.03
15,0.3693602693602693,0.3508417508417508,0.3925925925925926,0.4070707070707071,0.4521885521885522,0.4531986531986532,0.3023569023569024,0.3,0.0160164428150304,0.0145638259872794,0.2173156956831614,22.56
13,0.3606060606060606,0.3579124579124579,0.3929292929292929,0.397979797979798,0.4336700336700336,0.4195286195286195,0.3003367003367003,0.2979797979797979,0.0168132080992627,0.0161304146920641,0.2110100501775741,24.87
11,0.3494949494949494,0.3474747474747475,0.3892255892255892,0.3771043771043771,0.4185185185185185,0.4138047138047138,0.3026936026936027,0.303030303030303,0.0165673026676102,0.0171809520324071,0.210209372639656,22.04
9,0.3393939393939394,0.3279461279461279,0.3861952861952862,0.3865319865319865,0.4063973063973064,0.404040404040404,0.3175084175084175,0.3144781144781144,0.0203868747915457,0.0187455549960335,0.2060108701388041,17.71
7,0.3222222222222222,0.3205387205387205,0.3727272727272727,0.3653198653198653,0.3929292929292929,0.3851851851851852,0.2885521885521885,0.298989898989899,0.0205800033060314,0.0218155235052108,0.1987504094839096,24.34
5,0.2858585858585858,0.2835016835016835,0.3346801346801347,0.338047138047138,0.3545454545454545,0.3552188552188552,0.2599326599326599,0.2498316498316498,0.0239888208076278,0.0241629872719446,0.1921475996573766,25.04
3,0.2676767676767677,0.2791245791245791,0.331986531986532,0.3242424242424242,0.3397306397306397,0.3276094276094276,0.2441077441077441,0.2373737373737373,0.0269949645578173,0.0273140461246172,0.1842727293570836,21.77
1,0.2202020202020202,0.2356902356902357,0.3185185185185185,0.3117845117845118,0.3191919191919192,0.3134680134680134,0.2178451178451178,0.2101010101010101,0.0361585626692956,0.0431384934484958,0.1280693058172861,21.33
0,0.303030303030303,0.2915824915824916,0.4026936026936027,0.4033670033670034,0.4363636363636363,0.4336700336700336,0.2848484848484848,0.2760942760942761,0.0636308146227104,,,23.04
