epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.2611111111111111,0.22104377104377104,0.3457912457912458,0.29932659932659933,0.25824915824915823,0.2079124579124579,0.024002739282897267
9,0.2607744107744107,0.2186868686868686,0.3468013468013468,0.296969696969697,0.2548821548821549,0.2003367003367003,0.0243567921962344
8,0.2602693602693602,0.2144781144781145,0.3343434343434343,0.2971380471380471,0.2621212121212121,0.1887205387205387,0.0249499971672336
7,0.2565656565656565,0.2183501683501683,0.3355218855218855,0.2983164983164983,0.251010101010101,0.1912457912457912,0.0255939954392228
6,0.2572390572390572,0.2080808080808081,0.3313131313131313,0.2983164983164983,0.2606060606060606,0.1765993265993266,0.0264565344952827
5,0.2486531986531986,0.2074074074074074,0.3286195286195286,0.2949494949494949,0.2592592592592592,0.1558922558922559,0.0280972283307072
4,0.234006734006734,0.2058922558922559,0.3114478114478115,0.3015151515151515,0.2611111111111111,0.1407407407407407,0.0310103732225738
3,0.2195286195286195,0.2129629629629629,0.3112794612794612,0.281986531986532,0.2602693602693602,0.1356902356902357,0.0386271207505708
2,0.1907407407407407,0.1930976430976431,0.2638047138047138,0.2276094276094276,0.2417508417508417,0.1614478114478114,0.0507743689322556
1,0.1456228956228956,0.1722222222222222,0.2365319865319865,0.1853535353535353,0.1984848484848485,0.1353535353535353,0.061168855661609
0,0.2323232323232323,0.2015151515151515,0.2964646464646465,0.1067340067340067,0.2481481481481481,0.2452861952861952,0.0648566435023374
