epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,probe secs
29,0.15454545454545454,0.15488215488215487,0.3127946127946128,0.3023569023569024,0.2868686868686869,0.2787878787878788,0.20774410774410773,0.21952861952861952,0.13611197893774107,676.9744538228223,0.015738286516943555,14.97
27,0.1575757575757575,0.1619528619528619,0.3043771043771043,0.3037037037037037,0.3003367003367003,0.2818181818181818,0.2161616161616161,0.2276094276094276,0.1263799465676607,677.1398098696569,0.0158224218186869,15.98
25,0.1639730639730639,0.1676767676767676,0.3178451178451178,0.3090909090909091,0.2841750841750842,0.2865319865319865,0.2232323232323232,0.2289562289562289,0.1142787144487958,677.4497306969515,0.0157126882143176,15.17
23,0.1838383838383838,0.1818181818181818,0.3279461279461279,0.3195286195286195,0.2973063973063973,0.3134680134680134,0.2387205387205387,0.2464646464646464,0.1027613627338917,677.6626661264213,0.015671079806319,12.94
21,0.1979797979797979,0.2,0.334006734006734,0.3232323232323232,0.3377104377104377,0.3424242424242424,0.2585858585858586,0.2619528619528619,0.0938920019654355,677.8008798489905,0.0156161444570133,15.38
19,0.2212121212121212,0.2367003367003367,0.3373737373737374,0.3383838383838384,0.3538720538720539,0.3478114478114478,0.2845117845117845,0.2858585858585858,0.0883434294833806,679.0477596210067,0.014955775948704,14.59
17,0.2208754208754208,0.2292929292929293,0.3521885521885521,0.3454545454545454,0.3616161616161616,0.3427609427609427,0.2818181818181818,0.2872053872053872,0.0835117305600833,680.6386235231047,0.0145159867194712,14.38
15,0.198989898989899,0.2151515151515151,0.3589225589225589,0.3427609427609427,0.3407407407407407,0.3461279461279461,0.2646464646464646,0.2565656565656565,0.0788314586528452,683.2211540367953,0.0132825599840966,15.95
13,0.1814814814814815,0.1983164983164983,0.3616161616161616,0.3437710437710438,0.3191919191919192,0.3225589225589225,0.2599326599326599,0.2505050505050505,0.0744543603057336,684.5559131598017,0.012312145595243,15.19
11,0.1969696969696969,0.201010101010101,0.3424242424242424,0.339057239057239,0.3454545454545454,0.3457912457912458,0.27003367003367,0.2744107744107744,0.0699296046849042,685.0522038648083,0.0119402104229399,16.2
9,0.2161616161616161,0.2181818181818181,0.3595959595959596,0.3478114478114478,0.3494949494949494,0.3404040404040404,0.2797979797979798,0.2902356902356902,0.066647705048005,685.2721942488555,0.0117207189049026,15.36
7,0.2306397306397306,0.2259259259259259,0.3515151515151515,0.3572390572390572,0.365993265993266,0.3572390572390572,0.2794612794612794,0.2973063973063973,0.0644779382521686,687.2511836252395,0.0108344517707539,14.24
5,0.2232323232323232,0.2269360269360269,0.3555555555555555,0.3595959595959596,0.3676767676767676,0.3616161616161616,0.2757575757575757,0.2902356902356902,0.0643025695629166,691.2622309399259,0.0084885548218894,18.86
3,0.2094276094276094,0.2074074074074074,0.3606060606060606,0.3646464646464646,0.3565656565656566,0.3491582491582491,0.2666666666666666,0.2794612794612794,0.0642133469281463,693.0241063111906,0.0070559988806771,15.52
1,0.2208754208754208,0.2404040404040404,0.3919191919191919,0.3915824915824916,0.4057239057239057,0.4097643097643098,0.2653198653198653,0.2531986531986532,0.0637266255822529,699.503780292098,9.171450498397923e-06,16.75
0,0.2784511784511784,0.2643097643097643,0.374074074074074,0.3781144781144781,0.3986531986531986,0.4087542087542087,0.2821548821548821,0.2848484848484848,0.0636649293093867,,,15.49
