epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,probe secs
29,0.16767676767676767,0.15993265993265993,0.3686868686868687,0.37272727272727274,0.37542087542087543,0.3656565656565657,0.296969696969697,0.30774410774410776,0.03709452896053054,256.0181034342448,0.12426318367322287,36.94
27,0.1653198653198653,0.1575757575757575,0.3612794612794612,0.3673400673400673,0.3558922558922558,0.3619528619528619,0.302020202020202,0.3094276094276094,0.0367661438730163,258.114423828125,0.1226687226692835,36.29
25,0.171043771043771,0.1602693602693602,0.3572390572390572,0.3737373737373737,0.3666666666666666,0.37003367003367,0.2976430976430976,0.3067340067340067,0.0382830236954068,260.61505310058595,0.1212016528844833,22.31
23,0.168013468013468,0.1595959595959596,0.3555555555555555,0.3636363636363636,0.3592592592592593,0.3535353535353535,0.2979797979797979,0.2983164983164983,0.0374056252636028,263.38264424641926,0.1195770357052485,25.78
21,0.165993265993266,0.1632996632996633,0.3531986531986532,0.3686868686868687,0.3713804713804713,0.3565656565656566,0.2966329966329966,0.3006734006734006,0.0394356894285333,266.41475463867187,0.117259661356608,34.07
19,0.168013468013468,0.1632996632996633,0.3558922558922558,0.3656565656565657,0.3723905723905724,0.3579124579124579,0.308080808080808,0.3104377104377104,0.0400643862426598,269.86710795084633,0.1160763868689537,33.42
17,0.1774410774410774,0.1606060606060606,0.362962962962963,0.3609427609427609,0.365993265993266,0.3585858585858585,0.3104377104377104,0.3097643097643097,0.0415701977809358,273.558530476888,0.1137013758222262,27.14
15,0.1750841750841751,0.1592592592592592,0.3616161616161616,0.3747474747474748,0.3764309764309764,0.3686868686868687,0.3023569023569024,0.303030303030303,0.0416714988390834,277.9566007486979,0.1112421911954879,32.38
13,0.169023569023569,0.1663299663299663,0.367003367003367,0.367003367003367,0.3723905723905724,0.3673400673400673,0.3033670033670033,0.305050505050505,0.0437029189038128,282.843257039388,0.107333356142044,32.87
11,0.1824915824915824,0.171043771043771,0.3727272727272727,0.37003367003367,0.368013468013468,0.373063973063973,0.3074074074074074,0.3138047138047138,0.0450362410449272,289.21862752278645,0.1056668855746587,26.27
9,0.1814814814814815,0.1754208754208754,0.3622895622895623,0.3569023569023569,0.3548821548821549,0.3764309764309764,0.3158249158249158,0.308080808080808,0.0467284948665972,296.04279134114586,0.1026202448209126,30.35
7,0.1888888888888888,0.1703703703703703,0.3626262626262626,0.3616161616161616,0.3707070707070707,0.3626262626262626,0.3057239057239057,0.3047138047138047,0.0500216644660935,304.7510457356771,0.0972034727533658,29.55
5,0.2,0.1952861952861952,0.3676767676767676,0.3545454545454545,0.3754208754208754,0.369023569023569,0.304040404040404,0.3063973063973064,0.0509688855011552,317.8839619954427,0.093822535375754,32.73
3,0.2171717171717171,0.2127946127946128,0.3636363636363636,0.3626262626262626,0.3797979797979798,0.4006734006734007,0.2882154882154882,0.3043771043771043,0.05717972138,338.22475667317707,0.0852207115292549,34.45
1,0.3164983164983165,0.3111111111111111,0.398989898989899,0.396969696969697,0.4464646464646464,0.4212121212121212,0.2750841750841751,0.2952861952861952,0.0622274455602808,378.5549715169271,0.0492617232600847,39.23
0,0.2814814814814815,0.2771043771043771,0.3952861952861953,0.3915824915824916,0.4107744107744108,0.4306397306397306,0.2902356902356902,0.2986531986531986,0.0641509660620566,,,36.18
