mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.2801346801346801,0.2734006734006734,0.4265993265993266,0.4131313131313131,0.46195286195286195,0.45791245791245794,0.3255892255892256,0.3383838383838384,6,2026-09-11 16:59:34
adabn,0.2808080808080808,0.27441077441077444,0.42693602693602695,0.41043771043771043,0.4632996632996633,0.45420875420875423,0.32626262626262625,0.335016835016835,6,2026-09-11 16:59:34
