mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.2356902356902357,0.24579124579124578,0.37777777777777777,0.36464646464646466,0.37306397306397304,0.3811447811447811,0.2127946127946128,0.2286195286195286,7,2026-09-11 17:46:39
adabn,0.2521885521885522,0.232996632996633,0.37138047138047137,0.37542087542087543,0.3653198653198653,0.38013468013468016,0.22592592592592592,0.2404040404040404,7,2026-09-11 17:46:39
