epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,KL,probe secs
29,0.28619528619528617,0.28484848484848485,0.3838383838383838,0.38956228956228955,0.3771043771043771,0.37946127946127944,0.27474747474747474,0.2787878787878788,0.027883756363211897,0.038461086340248585,0.18208297342061996,0.00557315960759297,33.03
27,0.2814814814814815,0.2801346801346801,0.3875420875420875,0.3747474747474748,0.3683501683501683,0.3673400673400673,0.2636363636363636,0.2750841750841751,0.0295639722434337,0.0390133936889469,0.1747568324208259,0.0058805965818464,37.89
25,0.2760942760942761,0.2801346801346801,0.3828282828282828,0.3784511784511784,0.374074074074074,0.3727272727272727,0.2696969696969697,0.2774410774410774,0.0286047081487852,0.0382606498897075,0.173654681071639,0.0053596399375237,36.47
23,0.2888888888888888,0.2845117845117845,0.3831649831649831,0.3781144781144781,0.3828282828282828,0.3777777777777777,0.2558922558922559,0.2760942760942761,0.0299609206173549,0.0389208006672561,0.1760204602032899,0.0058635368477553,37.5
21,0.2858585858585858,0.2734006734006734,0.3875420875420875,0.3835016835016835,0.3747474747474748,0.3787878787878788,0.271043771043771,0.2750841750841751,0.0288573502733324,0.0394061435945332,0.1709697805345058,0.0055666723055765,28.45
19,0.2771043771043771,0.2723905723905724,0.3909090909090909,0.3737373737373737,0.3794612794612794,0.3791245791245791,0.2595959595959596,0.2693602693602693,0.0290365969136913,0.0393732809461653,0.1724242381751537,0.0053309348877519,34.21
17,0.2663299663299663,0.2734006734006734,0.3895622895622895,0.3781144781144781,0.3855218855218855,0.3696969696969697,0.2595959595959596,0.2734006734006734,0.0290641977615508,0.0394032555632293,0.1731743309646845,0.0053512300946749,32.79
15,0.2643097643097643,0.2683501683501683,0.3922558922558922,0.374074074074074,0.3797979797979798,0.3781144781144781,0.2653198653198653,0.2595959595959596,0.0301414843430315,0.0405115368776023,0.1702083777636289,0.0054679692839272,32.63
13,0.2602693602693602,0.2666666666666666,0.3919191919191919,0.3811447811447811,0.3713804713804713,0.3757575757575757,0.2505050505050505,0.2582491582491582,0.030185486800426,0.0415612212382257,0.1687700524926185,0.0059767861384898,33.93
11,0.2562289562289562,0.2602693602693602,0.3915824915824916,0.3771043771043771,0.3835016835016835,0.3771043771043771,0.2545454545454545,0.2599326599326599,0.0298453846526188,0.0413973182439804,0.1681291125714779,0.005619982664939,31.37
9,0.2616161616161616,0.265993265993266,0.3814814814814815,0.3750841750841751,0.3794612794612794,0.3717171717171717,0.2555555555555555,0.2632996632996633,0.0309651698123127,0.0421062633395195,0.1620303560048341,0.0053244701703079,34.58
7,0.2548821548821549,0.2552188552188552,0.3818181818181818,0.3713804713804713,0.3875420875420875,0.3781144781144781,0.2548821548821549,0.2589225589225589,0.0321147659227754,0.0436075525358319,0.160893477499485,0.0054043569252826,35.77
5,0.2616161616161616,0.2612794612794613,0.3909090909090909,0.3764309764309764,0.4023569023569023,0.3936026936026936,0.2592592592592592,0.2589225589225589,0.0331641172470779,0.0451394990086555,0.1565407160669565,0.0054665352217853,34.58
3,0.2552188552188552,0.2582491582491582,0.3848484848484848,0.3606060606060606,0.4003367003367003,0.3912457912457912,0.2441077441077441,0.2420875420875421,0.0426154195878581,0.0487060756422579,0.1423399355262518,0.0050784211489371,35.9
1,0.2498316498316498,0.2666666666666666,0.3767676767676767,0.3784511784511784,0.3976430976430976,0.401010101010101,0.2313131313131313,0.2326599326599326,0.0632281166039817,0.0738082779571414,0.0673149018548429,0.0115517451195046,40.44
0,0.2737373737373737,0.2818181818181818,0.3838383838383838,0.3872053872053872,0.3929292929292929,0.4043771043771044,0.2831649831649832,0.2905723905723906,0.0637152142571301,,,,36.2
