epoch,KNN,MLP,NB,val MSE
29,0.16515151515151516,0.3531986531986532,0.27744107744107743,0.01701981021623999
27,0.1688552188552188,0.3553872053872053,0.2781144781144781,0.0163628874035621
25,0.1718855218855219,0.3538720538720539,0.2782828282828283,0.0168210669233733
23,0.1681818181818181,0.3563973063973064,0.2813131313131313,0.0158421380451978
21,0.165993265993266,0.3563973063973064,0.2841750841750842,0.0196804657733964
19,0.1629629629629629,0.3599326599326599,0.2853535353535353,0.0224396338451448
17,0.1624579124579124,0.3597643097643098,0.2856902356902357,0.0240739014489347
15,0.158080808080808,0.3570707070707071,0.2863636363636364,0.0254998094241794
13,0.1579124579124579,0.3638047138047138,0.2838383838383838,0.0267431860323168
11,0.158080808080808,0.3698653198653198,0.2882154882154882,0.0266383280894896
9,0.1575757575757575,0.3621212121212121,0.2875420875420875,0.0295461473711906
7,0.1675084175084175,0.3634680134680135,0.2949494949494949,0.0342132295506673
5,0.1676767676767676,0.3703703703703703,0.296969696969697,0.0395934700727674
3,0.1759259259259259,0.3814814814814815,0.3021885521885522,0.0426704625716535
1,0.198989898989899,0.3658249158249158,0.2794612794612794,0.0525338334787378
0,0.265993265993266,0.1673400673400673,0.2835016835016835,0.0636649293226204
