epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,KL,probe secs
29,0.2946127946127946,0.295959595959596,0.40875420875420876,0.39191919191919194,0.43602693602693604,0.4158249158249158,0.28383838383838383,0.27845117845117845,0.058325260460747284,0.3166338615119457,0.16940269619226456,0.012587586999870837,14.34
27,0.3033670033670033,0.3016835016835016,0.4043771043771044,0.396969696969697,0.4252525252525252,0.4202020202020202,0.2713804713804714,0.2801346801346801,0.0552087512469418,0.3172878883779049,0.1842212658375501,0.0100036645308136,16.12
25,0.2909090909090909,0.3,0.396969696969697,0.3973063973063973,0.4309764309764309,0.4084175084175084,0.2828282828282828,0.2818181818181818,0.0563150654889338,0.3158001191914081,0.177498584613204,0.0109625298064202,14.13
23,0.2875420875420875,0.3003367003367003,0.403030303030303,0.4033670033670034,0.4303030303030303,0.4188552188552188,0.2797979797979798,0.2797979797979798,0.0707305107947247,0.3226980082690716,0.1673650126904249,0.0117122156079858,11.49
21,0.2872053872053872,0.2912457912457912,0.4057239057239057,0.3885521885521885,0.4141414141414141,0.4114478114478114,0.2676767676767677,0.2727272727272727,0.0574451745893032,0.3218708783388138,0.1751928348094225,0.0110741751268506,14.76
19,0.3026936026936027,0.2996632996632997,0.3983164983164983,0.3936026936026936,0.4225589225589226,0.4303030303030303,0.2841750841750842,0.2784511784511784,0.0623549536055824,0.3250200264155864,0.1721300091594457,0.011728876736015,13.46
17,0.2878787878787879,0.295959595959596,0.4104377104377104,0.3814814814814815,0.4249158249158249,0.4178451178451178,0.273063973063973,0.2747474747474747,0.0627462432635402,0.324090227484703,0.1662159450352192,0.0108033160213381,14.99
15,0.2986531986531986,0.2801346801346801,0.3973063973063973,0.3865319865319865,0.4336700336700336,0.4195286195286195,0.2656565656565656,0.2592592592592592,0.0649767019595706,0.3288602642714977,0.1574246492236852,0.0128105609910562,16.51
13,0.2909090909090909,0.2797979797979798,0.3942760942760943,0.3804713804713804,0.4276094276094276,0.4212121212121212,0.2622895622895623,0.2602693602693602,0.0720092730917579,0.3366119712591171,0.1501883268356323,0.013572082738392,13.6
11,0.2804713804713805,0.2838383838383838,0.4037037037037037,0.3872053872053872,0.4336700336700336,0.4262626262626263,0.2686868686868687,0.267003367003367,0.0721006963607155,0.3452792875468731,0.1432070937007665,0.014808022766374,16.06
9,0.2993265993265993,0.2865319865319865,0.3936026936026936,0.3956228956228956,0.4175084175084175,0.4161616161616162,0.2713804713804714,0.273063973063973,0.0752701149264195,0.3575535081326961,0.1340990047901868,0.0174820476677268,14.12
7,0.2872053872053872,0.2824915824915825,0.3888888888888889,0.3932659932659932,0.4154882154882154,0.4053872053872054,0.2555555555555555,0.2555555555555555,0.0815497908483178,0.3708576522767544,0.139539954252541,0.0192343327216804,17.19
5,0.2902356902356902,0.2861952861952861,0.3909090909090909,0.3848484848484848,0.4208754208754209,0.4101010101010101,0.2562289562289562,0.2636363636363636,0.071178874526947,0.3785094767808914,0.1347134597599506,0.0172291314229369,12.0
3,0.2979797979797979,0.2818181818181818,0.3838383838383838,0.3956228956228956,0.4090909090909091,0.4225589225589226,0.2505050505050505,0.2569023569023569,0.0676720020945182,0.3960211165249347,0.0936575382947921,0.0223671835847198,16.31
1,0.2723905723905724,0.2727272727272727,0.3909090909090909,0.402020202020202,0.4144781144781145,0.4222222222222222,0.2707070707070707,0.2757575757575757,0.0644182928475562,0.4263816699385643,0.0790417660027742,0.0181418871507048,13.59
0,0.27003367003367,0.2737373737373737,0.3952861952861953,0.3858585858585858,0.4087542087542087,0.4013468013468013,0.2814814814814815,0.2865319865319865,0.0648761921583759,,,,12.4
