epoch,KNN,MLP,NB,val MSE
29,0.13518518518518519,0.10673400673400674,0.10942760942760943,0.14564675460594373
27,0.1346801346801346,0.1006734006734006,0.1094276094276094,0.1479550739799892
25,0.1345117845117845,0.1006734006734006,0.1094276094276094,0.1459978545220241
23,0.1346801346801346,0.1006734006734006,0.1094276094276094,0.1453551558999354
21,0.1348484848484848,0.1006734006734006,0.1094276094276094,0.1443183588304062
19,0.1348484848484848,0.1006734006734006,0.1094276094276094,0.1448546464341571
17,0.1345117845117845,0.1006734006734006,0.1094276094276094,0.1467824810404548
15,0.1345117845117845,0.1006734006734006,0.1094276094276094,0.146723350586095
13,0.1345117845117845,0.1006734006734006,0.1094276094276094,0.1458291492125492
11,0.1343434343434343,0.1006734006734006,0.1094276094276094,0.1427548290304773
9,0.1343434343434343,0.1006734006734006,0.1094276094276094,0.145838769381042
7,0.1343434343434343,0.1006734006734006,0.1094276094276094,0.1437864813616178
5,0.1343434343434343,0.1006734006734006,0.1094276094276094,0.1435168302927305
3,0.1343434343434343,0.1006734006734006,0.1094276094276094,0.1422315879888687
1,0.1343434343434343,0.1006734006734006,0.1094276094276094,0.1426683529073349
0,0.265993265993266,0.1673400673400673,0.2835016835016835,0.0636649293226204
