epoch,KNN,MLP,NB,val MSE
29,0.2351851851851852,0.42693602693602695,0.3398989898989899,0.007842264347420228
27,0.2395622895622895,0.4207070707070707,0.3405723905723906,0.0079549512409044
25,0.2414141414141414,0.4267676767676767,0.3461279461279461,0.0082053726673007
23,0.2415824915824916,0.4286195286195286,0.3483164983164983,0.0085266842746686
21,0.2397306397306397,0.4294612794612795,0.3525252525252525,0.0085949985224416
19,0.2387205387205387,0.4304713804713804,0.3557239057239057,0.0089936671070556
17,0.2377104377104377,0.435016835016835,0.3616161616161616,0.0088484042190134
15,0.2341750841750841,0.4309764309764309,0.3579124579124579,0.0095409760541128
13,0.2398989898989899,0.4255892255892256,0.3570707070707071,0.0102715022087785
11,0.2437710437710437,0.412962962962963,0.3335016835016835,0.0121110830237662
9,0.2631313131313131,0.4119528619528619,0.3257575757575757,0.0134135562344247
7,0.2691919191919192,0.403030303030303,0.3188552188552188,0.0130356683629047
5,0.2813131313131313,0.4132996632996633,0.3131313131313131,0.0138956127972813
3,0.2998316498316498,0.4205387205387205,0.3111111111111111,0.015613811403235
1,0.2991582491582492,0.4114478114478114,0.3094276094276094,0.0217953568049847
0,0.265993265993266,0.1673400673400673,0.2835016835016835,0.0636649293226204
