epoch,KNN,MLP,NB,val MSE
29,0.3164983164983165,0.3552188552188552,0.18535353535353535,0.13899452706425058
27,0.3168350168350168,0.3742424242424242,0.188047138047138,0.134094340988099
25,0.3161616161616161,0.3685185185185185,0.1835016835016835,0.1336466573430208
23,0.3126262626262626,0.3631313131313131,0.1781144781144781,0.128622723832647
21,0.3154882154882155,0.3604377104377104,0.1664983164983165,0.1267144262499538
19,0.321043771043771,0.3779461279461279,0.1713804713804713,0.121325678964597
17,0.3178451178451178,0.3646464646464646,0.1691919191919192,0.1185167120971434
15,0.3203703703703703,0.3715488215488216,0.165993265993266,0.1136498649870947
13,0.3267676767676767,0.3752525252525252,0.1643097643097643,0.1100286259373805
11,0.3122895622895623,0.3693602693602693,0.1562289562289562,0.106405535001526
9,0.308080808080808,0.3796296296296296,0.2405723905723905,0.1037364554844571
7,0.3082491582491583,0.3702020202020202,0.2323232323232323,0.0959399802805475
5,0.3038720538720538,0.3757575757575757,0.2260942760942761,0.0941229762764214
3,0.2998316498316498,0.3634680134680135,0.2205387205387205,0.0843950821546635
1,0.2895622895622896,0.3525252525252525,0.1865319865319865,0.0743785693870979
0,0.2542087542087542,0.1449494949494949,0.3122895622895623,0.0636461001703413
