mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.23703703703703705,0.2447811447811448,0.37373737373737376,0.362962962962963,0.3781144781144781,0.3616161616161616,0.2175084175084175,0.20976430976430976,7,2026-09-11 17:45:06
adabn,0.23434343434343435,0.2494949494949495,0.367003367003367,0.36734006734006736,0.3723905723905724,0.3720538720538721,0.22121212121212122,0.20976430976430976,7,2026-09-11 17:45:06
