epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,probe secs
29,0.26565656565656565,0.2787878787878788,0.3747474747474748,0.3707070707070707,0.4175084175084175,0.41952861952861953,0.32525252525252524,0.3346801346801347,0.06076543873463812,0.07773419583489181,0.046689085353901434,25.6
27,0.2616161616161616,0.2686868686868687,0.3734006734006734,0.3737373737373737,0.4161616161616162,0.4178451178451178,0.3289562289562289,0.3336700336700336,0.0608375841159486,0.07785941138389,0.0462166271202123,22.39
25,0.2572390572390572,0.2673400673400673,0.3801346801346801,0.373063973063973,0.4343434343434343,0.4202020202020202,0.3286195286195286,0.3363636363636363,0.0610917092137184,0.0779935979064862,0.0457132799420387,23.74
23,0.2602693602693602,0.2616161616161616,0.3777777777777777,0.367003367003367,0.4175084175084175,0.4212121212121212,0.3249158249158249,0.3407407407407407,0.0612882705832141,0.0780785530331028,0.0454921890406092,28.46
21,0.2606060606060606,0.2693602693602693,0.3754208754208754,0.368013468013468,0.4255892255892256,0.4228956228956229,0.331986531986532,0.3397306397306397,0.0615683072453387,0.0782093192171898,0.045650888139465,21.27
19,0.2622895622895623,0.2713804713804714,0.3841750841750841,0.367003367003367,0.4265993265993266,0.4185185185185185,0.3306397306397306,0.3404040404040404,0.0616582284746013,0.0783100815810215,0.0484616345708157,20.25
17,0.265993265993266,0.2787878787878788,0.3784511784511784,0.3767676767676767,0.4185185185185185,0.4259259259259259,0.3296296296296296,0.3400673400673401,0.0620446363745214,0.0786092129957144,0.0509357375751255,29.59
15,0.2639730639730639,0.2744107744107744,0.3892255892255892,0.3919191919191919,0.4101010101010101,0.4208754208754209,0.3228956228956229,0.3404040404040404,0.0622984890033677,0.0788183421086353,0.0529709527874068,25.92
13,0.2585858585858586,0.2707070707070707,0.3902356902356902,0.3919191919191919,0.4218855218855218,0.4181818181818181,0.3279461279461279,0.3377104377104377,0.0624321445783014,0.0790841907357714,0.0535294480716726,20.3
11,0.2666666666666666,0.273063973063973,0.3986531986531986,0.3895622895622895,0.4212121212121212,0.4245791245791245,0.3343434343434343,0.3336700336700336,0.0626134478005698,0.0795637844664276,0.050914644079793,30.37
9,0.2747474747474747,0.2831649831649832,0.4003367003367003,0.4006734006734007,0.4222222222222222,0.4279461279461279,0.3282828282828283,0.3451178451178451,0.0628358372230724,0.0800311801255129,0.0480769729348504,18.39
7,0.2835016835016835,0.2855218855218855,0.4222222222222222,0.4249158249158249,0.4313131313131313,0.4316498316498317,0.3333333333333333,0.3407407407407407,0.0631099474313627,0.0809513506995644,0.03939960918324,17.4
5,0.2882154882154882,0.2851851851851852,0.4188552188552188,0.4168350168350168,0.432996632996633,0.4336700336700336,0.3047138047138047,0.3090909090909091,0.0632380445357114,0.0816368175919648,0.0329166197567988,30.87
3,0.2986531986531986,0.3026936026936027,0.4367003367003367,0.4225589225589226,0.4380471380471381,0.4306397306397306,0.2878787878787879,0.2919191919191919,0.0634561297657434,0.083031342762291,0.0110842134277718,21.63
1,0.2488215488215488,0.2471380471380471,0.3858585858585858,0.3872053872053872,0.4215488215488215,0.4171717171717172,0.2188552188552188,0.2191919191919192,0.0636633056584831,0.083385508578674,1.3949671049243074e-05,27.91
0,0.2693602693602693,0.2673400673400673,0.3929292929292929,0.3855218855218855,0.4134680134680135,0.4336700336700336,0.2703703703703703,0.2717171717171717,0.0631109250653171,,,20.68
