epoch,KNN,MLP,NB,val MSE
29,0.16447811447811447,0.24057239057239058,0.2473063973063973,0.12808456128962722
27,0.1705387205387205,0.2382154882154882,0.2451178451178451,0.1235630831170039
25,0.1636363636363636,0.2218855218855218,0.2335016835016835,0.1179841192138131
23,0.1685185185185185,0.234006734006734,0.2393939393939393,0.1115344258729983
21,0.174074074074074,0.2309764309764309,0.236026936026936,0.1049061267774016
19,0.1777777777777777,0.2395622895622895,0.2397306397306397,0.0988089141980157
17,0.184006734006734,0.2383838383838384,0.2538720538720538,0.0923837432985195
15,0.1912457912457912,0.2425925925925925,0.2614478114478114,0.0860009050959486
13,0.1917508417508417,0.2722222222222222,0.2681818181818182,0.0806304861065232
11,0.2045454545454545,0.2654882154882155,0.2747474747474747,0.0755165662371667
9,0.1796296296296296,0.2404040404040404,0.2565656565656565,0.0717096814809641
7,0.1962962962962963,0.2565656565656565,0.2664983164983165,0.0677170416879505
5,0.2015151515151515,0.2505050505050505,0.265993265993266,0.0660366666690176
3,0.2138047138047138,0.2686868686868687,0.2749158249158249,0.0651845863985549
1,0.2422558922558922,0.1484848484848485,0.2661616161616161,0.063749563140831
0,0.265993265993266,0.1673400673400673,0.2835016835016835,0.0636649293093867
