epoch,KNN,MLP,NB,val MSE
29,0.451010101010101,0.6015151515151516,0.48754208754208755,0.018544246510438768
27,0.453030303030303,0.6031986531986532,0.4833333333333333,0.0158237185441685
25,0.4563973063973064,0.6035353535353535,0.4843434343434343,0.0166269207942311
23,0.4627946127946128,0.6050505050505051,0.4781144781144781,0.0178852705930096
21,0.4638047138047138,0.5996632996632997,0.4717171717171717,0.019286627171571
19,0.471043771043771,0.5959595959595959,0.4708754208754209,0.0206035125279405
17,0.4725589225589225,0.593939393939394,0.4671717171717172,0.0197759795748689
15,0.4841750841750842,0.5969696969696969,0.4663299663299663,0.0204506816266379
13,0.4772727272727273,0.5853535353535354,0.4611111111111111,0.0234353659744002
11,0.4831649831649832,0.5959595959595959,0.4636363636363636,0.0267522798695636
9,0.4878787878787878,0.5828282828282828,0.4599326599326599,0.0292674663342654
7,0.4808080808080808,0.5722222222222222,0.4484848484848485,0.0392516380933578
5,0.4725589225589225,0.554040404040404,0.4425925925925926,0.0508997781238589
3,0.4372053872053872,0.5203703703703704,0.4003367003367003,0.0743825762709652
1,0.3181818181818182,0.3749158249158249,0.2479797979797979,0.0743158050079964
0,0.2769360269360269,0.1355218855218855,0.3008417508417508,0.06528717260907
