mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.296969696969697,0.29663299663299664,0.3845117845117845,0.38181818181818183,0.44747474747474747,0.44242424242424244,0.31212121212121213,0.3084175084175084,6,2026-09-11 16:49:57
adabn,0.28484848484848485,0.2787878787878788,0.3760942760942761,0.3814814814814815,0.44747474747474747,0.43434343434343436,0.3191919191919192,0.3175084175084175,6,2026-09-11 16:49:57
