mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.32794612794612793,0.3292929292929293,0.3784511784511784,0.3915824915824916,0.403030303030303,0.41919191919191917,0.18754208754208754,0.18855218855218855,6,2026-09-11 16:40:36
adabn,0.32323232323232326,0.3377104377104377,0.4383838383838384,0.432996632996633,0.4703703703703704,0.4744107744107744,0.24343434343434345,0.235016835016835,6,2026-09-11 16:40:36
