epoch,KNN,MLP,NB,val MSE
29,0.33164983164983164,0.45505050505050504,0.31632996632996635,0.009040045824901036
27,0.3335016835016835,0.4526936026936027,0.3146464646464647,0.0091913599615211
25,0.3351851851851852,0.4505050505050505,0.3138047138047138,0.0096381149365571
23,0.3336700336700336,0.4481481481481481,0.3136363636363636,0.0098217609950521
21,0.3375420875420875,0.45,0.3164983164983165,0.0102727948365398
19,0.3385521885521885,0.4526936026936027,0.3122895622895623,0.010325373990749
17,0.335016835016835,0.4444444444444444,0.3144781144781144,0.010695009015924
15,0.331986531986532,0.4444444444444444,0.3164983164983165,0.0110207314075336
13,0.3348484848484848,0.4452861952861953,0.3161616161616161,0.0117007069336002
11,0.3331649831649831,0.4351851851851852,0.3122895622895623,0.0127865876258081
9,0.3328282828282828,0.4254208754208754,0.3087542087542088,0.0145455377001057
7,0.3239057239057239,0.4062289562289562,0.2991582491582492,0.0174333260793298
5,0.3025252525252525,0.3787878787878788,0.2765993265993266,0.0195779535658062
3,0.2841750841750842,0.3545454545454545,0.2574074074074074,0.0236916231888066
1,0.2168350168350168,0.2803030303030303,0.209090909090909,0.0448198770909019
0,0.265993265993266,0.1673400673400673,0.2835016835016835,0.0636649293093867
