epoch,KNN,MLP,NB,val MSE
29,0.15707070707070708,0.35858585858585856,0.29848484848484846,0.017124283430207898
27,0.1592592592592592,0.3589225589225589,0.2971380471380471,0.0173256846019075
25,0.1587542087542087,0.3634680134680135,0.2952861952861952,0.0178604649518803
23,0.1590909090909091,0.3681818181818181,0.2973063973063973,0.0226257086812549
21,0.1606060606060606,0.3653198653198653,0.296969696969697,0.0229265134364737
19,0.1617845117845117,0.3703703703703703,0.3031986531986532,0.0280371345943551
17,0.1653198653198653,0.374074074074074,0.3005050505050505,0.0320664105629201
15,0.1562289562289562,0.3771043771043771,0.3031986531986532,0.0363932809731253
13,0.1563973063973064,0.3685185185185185,0.3031986531986532,0.0379419919123234
11,0.1553872053872053,0.367003367003367,0.3055555555555556,0.0366855949844973
9,0.1614478114478114,0.3727272727272727,0.3018518518518518,0.0395723627466662
7,0.1604377104377104,0.3718855218855219,0.3048821548821548,0.0368829350025255
5,0.1696969696969697,0.3786195286195286,0.3042087542087542,0.0424700169881961
3,0.1934343434343434,0.3956228956228956,0.2984848484848484,0.0414017381520402
1,0.1909090909090909,0.3143097643097643,0.2304713804713804,0.0601637936321287
0,0.2739057239057239,0.1008417508417508,0.2973063973063973,0.0634131345957464
