mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.25286195286195284,0.24612794612794614,0.37003367003367005,0.3505050505050505,0.4097643097643098,0.39124579124579123,0.31043771043771046,0.3178451178451178,6,2026-09-13 20:08:51
adabn,0.2518518518518518,0.24377104377104378,0.3528619528619529,0.32861952861952864,0.4101010101010101,0.38282828282828285,0.29865319865319867,0.27744107744107743,6,2026-09-13 20:08:51
