epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,KL,probe secs
29,0.24107744107744108,0.24242424242424243,0.3653198653198653,0.368013468013468,0.3747474747474748,0.38922558922558925,0.17205387205387204,0.15185185185185185,0.06366484738608448,0.08332893812352685,0.0010917054650160206,3.8022748612770757e-06,15.39
27,0.2427609427609427,0.239057239057239,0.3612794612794612,0.3683501683501683,0.3787878787878788,0.3784511784511784,0.1771043771043771,0.1565656565656565,0.0636335387693628,0.0833558779043756,0.001294706108354,3.182177250469096e-06,16.38
25,0.2333333333333333,0.2313131313131313,0.3528619528619529,0.3676767676767676,0.3734006734006734,0.3764309764309764,0.1693602693602693,0.1585858585858585,0.0636952206240983,0.0833824349531702,0.0014735850828824,3.43967873878526e-06,15.53
23,0.232996632996633,0.2282828282828282,0.3575757575757576,0.3653198653198653,0.3774410774410774,0.3835016835016835,0.1734006734006734,0.1595959595959596,0.0636495658218013,0.0833370681306359,0.0018223927235438,3.2074980898504443e-06,16.76
21,0.24006734006734,0.2306397306397306,0.3572390572390572,0.3656565656565657,0.3757575757575757,0.3814814814814815,0.1713804713804713,0.1602693602693602,0.0636644194144127,0.083340481967683,0.0016268851282964,3.496355158198535e-06,15.01
19,0.2353535353535353,0.2393939393939393,0.3646464646464646,0.3626262626262626,0.3734006734006734,0.3872053872053872,0.174074074074074,0.1606060606060606,0.0636078782617834,0.0833423965296168,0.0018330112242015,3.72618017096032e-06,15.09
17,0.2346801346801346,0.2404040404040404,0.3626262626262626,0.3599326599326599,0.3676767676767676,0.3824915824915825,0.1734006734006734,0.1622895622895623,0.0638482355865026,0.0833647900800796,0.0018132934443189,4.444557104362057e-06,14.61
15,0.2353535353535353,0.2333333333333333,0.3649831649831649,0.3582491582491582,0.37003367003367,0.3777777777777777,0.1757575757575757,0.1683501683501683,0.0636873158227592,0.0833373564728506,0.0019820450922284,6.067739603538615e-06,15.81
13,0.239057239057239,0.2367003367003367,0.3666666666666666,0.3643097643097643,0.373063973063973,0.3774410774410774,0.1757575757575757,0.167003367003367,0.0635535720252757,0.0833662277573992,0.0023336600783654,6.523752588714595e-06,15.19
11,0.2343434343434343,0.24006734006734,0.3649831649831649,0.3653198653198653,0.3851851851851852,0.3841750841750841,0.1717171717171717,0.172053872053872,0.06356430276699,0.0833323838509571,0.0022409275102957,7.483260091318182e-06,16.15
9,0.2414141414141414,0.241077441077441,0.369023569023569,0.3632996632996633,0.3868686868686868,0.3912457912457912,0.1771043771043771,0.1713804713804713,0.0637523590472938,0.0833857719590709,0.0024543249917329,8.74710408106404e-06,14.86
7,0.2505050505050505,0.2424242424242424,0.3673400673400673,0.3632996632996633,0.3922558922558922,0.3865319865319865,0.1777777777777777,0.1750841750841751,0.0637088588457124,0.0833338367141735,0.0023250414242457,8.136166062361373e-06,14.94
5,0.2595959595959596,0.2579124579124579,0.3693602693602693,0.3703703703703703,0.3966329966329966,0.3872053872053872,0.1784511784511784,0.1764309764309764,0.0636235853098002,0.0833552686177241,0.0025969858216062,9.349566984974156e-06,14.68
3,0.2663299663299663,0.2494949494949495,0.3764309764309764,0.3727272727272727,0.403030303030303,0.3936026936026936,0.1835016835016835,0.1811447811447811,0.0637485164864448,0.0833719834970061,0.003073041103365,1.4049426727938605e-05,16.2
1,0.2653198653198653,0.2535353535353535,0.3838383838383838,0.3831649831649831,0.3922558922558922,0.3986531986531986,0.1942760942760942,0.1865319865319865,0.0637454421625044,0.0845025881270694,0.011597125918551,0.0007478739668846,17.01
0,0.27003367003367,0.2737373737373737,0.3952861952861953,0.3858585858585858,0.4087542087542087,0.4013468013468013,0.2814814814814815,0.2865319865319865,0.0648761921583759,,,,14.35
