mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.2818181818181818,0.26531986531986534,0.3501683501683502,0.31885521885521884,0.35993265993265994,0.3441077441077441,0.14343434343434344,0.14377104377104377,31,2026-09-11 17:12:53
adabn,0.2686868686868687,0.269023569023569,0.3356902356902357,0.31414141414141417,0.3575757575757576,0.33131313131313134,0.23063973063973064,0.23872053872053872,31,2026-09-11 17:12:53
