epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.22760942760942762,0.22727272727272727,0.32474747474747473,0.2964646464646465,0.25841750841750843,0.21936026936026937,0.0508368745591776
9,0.2095959595959595,0.2119528619528619,0.3208754208754208,0.2851851851851852,0.2599326599326599,0.2126262626262626,0.0479911788371697
8,0.203030303030303,0.2095959595959595,0.306060606060606,0.2594276094276094,0.2498316498316498,0.2097643097643097,0.0468384037472532
7,0.204040404040404,0.2065656565656565,0.3134680134680134,0.2543771043771043,0.2511784511784511,0.207070707070707,0.0470382807640686
6,0.204040404040404,0.2114478114478114,0.3003367003367003,0.255050505050505,0.2582491582491582,0.2063973063973063,0.0467245982658799
5,0.2021885521885522,0.1951178451178451,0.2979797979797979,0.2616161616161616,0.2537037037037037,0.2075757575757575,0.0466390326619148
4,0.1966329966329966,0.1957912457912458,0.2994949494949495,0.2617845117845118,0.2516835016835017,0.2072390572390572,0.0466861133968216
3,0.1969696969696969,0.1983164983164983,0.2925925925925925,0.2599326599326599,0.2525252525252525,0.2072390572390572,0.0454984762661198
2,0.1934343434343434,0.1957912457912458,0.2851851851851852,0.2579124579124579,0.2476430976430976,0.2069023569023569,0.0455728962183739
1,0.1978114478114478,0.1937710437710437,0.2789562289562289,0.2644781144781145,0.2442760942760942,0.2186868686868686,0.0531442902691093
0,0.269023569023569,0.2021885521885522,0.3498316498316498,0.1572390572390572,0.2614478114478114,0.2835016835016835,0.0633432151713337
