epoch,KNN,MLP,NB,val MSE
29,0.15471380471380472,0.3779461279461279,0.2897306397306397,0.04182537677193302
27,0.1590909090909091,0.3786195286195286,0.2897306397306397,0.0426337612167556
25,0.1565656565656565,0.3722222222222222,0.2924242424242424,0.0441621866732253
23,0.1584175084175084,0.3779461279461279,0.2946127946127946,0.0459271440775419
21,0.1574074074074074,0.3759259259259259,0.2951178451178451,0.0472830286047704
19,0.165993265993266,0.3754208754208754,0.2951178451178451,0.0463808723270469
17,0.1658249158249158,0.3808080808080808,0.2942760942760943,0.0524196937468505
15,0.1675084175084175,0.3742424242424242,0.2954545454545454,0.0482621154157348
13,0.1728956228956229,0.3767676767676767,0.298989898989899,0.0520265224996828
11,0.1732323232323232,0.3772727272727272,0.2988215488215488,0.0515760412476096
9,0.1867003367003367,0.3797979797979798,0.2968013468013468,0.054522734380213
7,0.1934343434343434,0.3713804713804713,0.2902356902356902,0.0553136840595021
5,0.1806397306397306,0.3333333333333333,0.2772727272727273,0.0593368793452294
3,0.1585858585858585,0.2811447811447811,0.2358585858585858,0.0627922526962697
1,0.2533670033670033,0.1006734006734006,0.257070707070707,0.0636953840869252
0,0.265993265993266,0.1673400673400673,0.2835016835016835,0.0636649293093867
