epoch,KNN,MLP,NB,val MSE
29,0.19090909090909092,0.2764309764309764,0.2654882154882155,0.07315925748929461
27,0.1927609427609427,0.2843434343434343,0.2695286195286195,0.0733523757972789
25,0.1939393939393939,0.2878787878787879,0.2734006734006734,0.0732495831143686
23,0.1957912457912458,0.2944444444444444,0.2723905723905724,0.0733540617988228
21,0.1984848484848485,0.2946127946127946,0.2713804713804714,0.072890656462624
19,0.1971380471380471,0.2875420875420875,0.2705387205387205,0.073396915705547
17,0.1888888888888888,0.2856902356902357,0.268013468013468,0.0734641632167738
15,0.1909090909090909,0.2803030303030303,0.2651515151515151,0.0739161853296401
13,0.187037037037037,0.2843434343434343,0.2644781144781145,0.0753531392273322
11,0.185016835016835,0.2742424242424242,0.2614478114478114,0.0761362343603086
9,0.1789562289562289,0.2745791245791246,0.2718855218855219,0.0783181867858338
7,0.1952861952861952,0.2858585858585858,0.2676767676767677,0.0798143004108597
5,0.1986531986531986,0.2973063973063973,0.2646464646464646,0.0810025756778344
3,0.1648148148148148,0.2452861952861952,0.2168350168350168,0.0806611985973947
1,0.2548821548821549,0.1006734006734006,0.2836700336700337,0.0636039441104045
0,0.265993265993266,0.1673400673400673,0.2835016835016835,0.0636649293093867
