epoch,KNN,MLP,NB,val MSE
29,0.1750841750841751,0.4097643097643098,0.30067340067340065,0.03271452334856691
27,0.1823232323232323,0.4131313131313131,0.3023569023569024,0.0360782627366999
25,0.1808080808080808,0.4092592592592592,0.3018518518518518,0.0361013361889716
23,0.1818181818181818,0.4055555555555555,0.3021885521885522,0.0347105937862692
21,0.1828282828282828,0.4171717171717172,0.3055555555555556,0.0417139344579055
19,0.1873737373737374,0.412962962962963,0.3075757575757575,0.0420025653316644
17,0.1929292929292929,0.4089225589225589,0.3104377104377104,0.0481196205804974
15,0.2015151515151515,0.4119528619528619,0.3063973063973064,0.0497282443776541
13,0.1996632996632996,0.4001683501683502,0.3062289562289562,0.0542222929202006
11,0.2079124579124579,0.4114478114478114,0.3092592592592592,0.0549148292037564
9,0.2252525252525252,0.3957912457912458,0.3104377104377104,0.0576613577178697
7,0.2383838383838384,0.3915824915824916,0.2934343434343434,0.0604199622071234
5,0.2367003367003367,0.3688552188552189,0.268013468013468,0.0625133381008466
3,0.2207070707070707,0.2580808080808081,0.2245791245791245,0.064142484224499
1,0.2228956228956229,0.1006734006734006,0.2077441077441077,0.0641147480685376
0,0.2484848484848484,0.1006734006734006,0.2491582491582491,0.0641869846830677
