epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,KL,probe secs
29,0.4043771043771044,0.4053872053872054,0.6154882154882155,0.6138047138047138,0.5969696969696969,0.6026936026936027,0.38585858585858585,0.3781144781144781,0.030392491349662598,0.3619420642455419,0.21341303743918738,0.022799390176932017,22.39
27,0.4101010101010101,0.4067340067340067,0.6117845117845118,0.6188552188552189,0.6,0.6006734006734007,0.404040404040404,0.3962962962962963,0.0299587868167282,0.3641660846471786,0.2123051337997118,0.0225275790815552,30.89
25,0.4047138047138047,0.4138047138047138,0.6037037037037037,0.6195286195286195,0.5898989898989899,0.6090909090909091,0.406060606060606,0.3966329966329966,0.0312602350233556,0.3670503431558609,0.2120617363254229,0.0222780552183588,26.9
23,0.3966329966329966,0.4158249158249158,0.6003367003367004,0.6114478114478115,0.5902356902356902,0.6047138047138048,0.3888888888888889,0.3885521885521885,0.0297019922010746,0.3693901538451513,0.2108931270639101,0.022010434448719,19.39
21,0.4127946127946127,0.4249158249158249,0.6,0.6141414141414141,0.5956228956228956,0.6053872053872054,0.4003367003367003,0.403030303030303,0.0310969342631461,0.3728332690000534,0.2112550782163937,0.0217112261950969,27.61
19,0.4178451178451178,0.4168350168350168,0.6026936026936027,0.6138047138047138,0.5875420875420876,0.5946127946127946,0.4023569023569023,0.4023569023569023,0.0315436351131217,0.3766914236942927,0.2094634134570757,0.0212372424453496,28.01
17,0.4272727272727272,0.4188552188552188,0.5952861952861953,0.6,0.5942760942760943,0.6043771043771043,0.4057239057239057,0.3915824915824916,0.0326516581186445,0.3801709349155426,0.2084134262998898,0.0207888278961181,20.32
15,0.437037037037037,0.4343434343434343,0.591919191919192,0.5959595959595959,0.5861952861952862,0.5878787878787879,0.4141414141414141,0.4006734006734007,0.0345021793800761,0.3850119568904241,0.2063834730188052,0.0204323385432362,21.0
13,0.4377104377104377,0.4259259259259259,0.5912457912457912,0.5936026936026936,0.5814814814814815,0.5811447811447812,0.398989898989899,0.4047138047138047,0.0332977527530853,0.3904937989711761,0.2052954525351524,0.0198547934268911,29.61
11,0.437037037037037,0.4397306397306397,0.5831649831649832,0.597979797979798,0.5747474747474748,0.5767676767676768,0.4198653198653199,0.4205387205387205,0.0357467482233714,0.3963314929803213,0.2029342050949732,0.0193863939046859,31.92
9,0.4468013468013468,0.4505050505050505,0.5808080808080808,0.573063973063973,0.5784511784511784,0.5794612794612795,0.4397306397306397,0.4255892255892256,0.036664472079007,0.4042990895112355,0.2006883293787638,0.0186722788463036,35.9
7,0.4562289562289562,0.4696969696969697,0.5777777777777777,0.5565656565656566,0.5589225589225589,0.5774410774410774,0.4380471380471381,0.4481481481481481,0.0387846347123225,0.4138569710254669,0.1963977307478586,0.0179097922506431,28.14
5,0.4774410774410774,0.4838383838383838,0.5501683501683502,0.5437710437710438,0.5552188552188552,0.5558922558922559,0.4393939393939394,0.4353535353535353,0.0439682738395609,0.4266542102098465,0.187250506222248,0.0169031792382399,35.36
3,0.4676767676767677,0.4451178451178451,0.5346801346801346,0.5367003367003367,0.5272727272727272,0.54006734006734,0.4501683501683501,0.4397306397306397,0.0494478936067271,0.4455401199261347,0.1564950317144394,0.0152210182026028,32.98
1,0.4063973063973064,0.3905723905723905,0.502020202020202,0.5094276094276095,0.4895622895622896,0.4912457912457912,0.3676767676767676,0.3875420875420875,0.0721262193435462,0.5009481927553813,0.0661078840146462,0.0112857372847696,33.64
0,0.2737373737373737,0.2818181818181818,0.3838383838383838,0.3872053872053872,0.3929292929292929,0.4043771043771044,0.2831649831649832,0.2905723905723906,0.0637152142571301,,,,37.02
