mode,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,n_bn_layers,probed
plain,0.42996632996632994,0.43063973063973066,0.5683501683501684,0.5565656565656566,0.5868686868686869,0.5771043771043771,0.4686868686868687,0.469023569023569,6,2026-09-11 17:03:50
adabn,0.43434343434343436,0.4313131313131313,0.5686868686868687,0.5528619528619528,0.5811447811447812,0.5831649831649832,0.4717171717171717,0.4676767676767677,6,2026-09-11 17:03:50
