epoch,KNN,KNN select,Linear,Linear select,MLP,MLP select,NB,NB select,val MSE,train loss,out std,probe secs
57,0.2255892255892256,0.21313131313131314,0.2973063973063973,0.31313131313131315,0.3525252525252525,0.36902356902356903,0.2727272727272727,0.27845117845117845,0.011322207899423412,175.9119549153646,0.18897733287016552,21.72
53,0.2259259259259259,0.2121212121212121,0.2986531986531986,0.3117845117845118,0.3592592592592593,0.3481481481481481,0.2693602693602693,0.2794612794612794,0.0118540428300945,177.42013606770834,0.1886141062974929,23.1
49,0.2225589225589225,0.2104377104377104,0.3003367003367003,0.3181818181818182,0.3494949494949494,0.3589225589225589,0.267003367003367,0.2814814814814815,0.0134107245688143,179.2973477783203,0.1879272451400757,22.0
45,0.2164983164983165,0.2067340067340067,0.307070707070707,0.3148148148148148,0.3636363636363636,0.3555555555555555,0.2683501683501683,0.2777777777777778,0.012596471073043,181.529573445638,0.1874874653021494,23.36
41,0.2191919191919192,0.2164983164983165,0.3168350168350168,0.3191919191919192,0.3565656565656566,0.3606060606060606,0.2663299663299663,0.2818181818181818,0.0122056519943512,183.97734016927083,0.187135314186414,25.78
37,0.2212121212121212,0.2161616161616161,0.3144781144781144,0.3222222222222222,0.3488215488215488,0.3582491582491582,0.2696969696969697,0.2875420875420875,0.0134417482090991,186.92429720052084,0.1865864312648773,27.63
33,0.2141414141414141,0.2168350168350168,0.3245791245791246,0.3185185185185185,0.3592592592592593,0.3666666666666666,0.27003367003367,0.2855218855218855,0.0124589136899258,190.3274862467448,0.185362563252449,27.83
29,0.2198653198653198,0.2212121212121212,0.3262626262626262,0.3191919191919192,0.3535353535353535,0.3653198653198653,0.2727272727272727,0.2878787878787879,0.0127684321175089,194.5731914876302,0.1836915110747019,26.73
25,0.2188552188552188,0.2208754208754208,0.3336700336700336,0.3242424242424242,0.3744107744107744,0.3676767676767676,0.27003367003367,0.2787878787878788,0.0134899886606218,199.12649243164063,0.1821399597326914,28.13
21,0.2202020202020202,0.2178451178451178,0.3356902356902357,0.3326599326599326,0.367003367003367,0.3612794612794612,0.2814814814814815,0.2861952861952861,0.0160438658580263,203.7634072672526,0.1793347295125325,21.35
17,0.2077441077441077,0.2151515151515151,0.3373737373737374,0.3397306397306397,0.3713804713804713,0.3602693602693603,0.2838383838383838,0.2878787878787879,0.0165885578473735,208.780376953125,0.1742867668867111,27.75
13,0.1929292929292929,0.2023569023569023,0.3313131313131313,0.3383838383838384,0.3707070707070707,0.3501683501683502,0.2888888888888888,0.2946127946127946,0.0169335891497627,219.2659084065756,0.1662392179965973,26.14
9,0.202020202020202,0.1949494949494949,0.3538720538720539,0.3437710437710438,0.368013468013468,0.365993265993266,0.2929292929292929,0.2986531986531986,0.0266981640198726,235.9967775472005,0.1485902472337087,21.86
5,0.1818181818181818,0.1919191919191919,0.3589225589225589,0.3478114478114478,0.3589225589225589,0.3562289562289562,0.3016835016835016,0.3107744107744107,0.0400169524719829,263.0427215169271,0.1217684356967608,23.46
1,0.2013468013468013,0.2094276094276094,0.365993265993266,0.3595959595959596,0.3585858585858585,0.3565656565656566,0.2841750841750842,0.2885521885521885,0.0566773685572096,361.866542561849,0.0183691760786823,23.97
0,0.2595959595959596,0.271043771043771,0.3892255892255892,0.3919191919191919,0.4148148148148148,0.428956228956229,0.2791245791245791,0.2774410774410774,0.06391832872987,,,20.35
