epoch,KNN,Tree,RF,MLP,ADA-Boost,NB,val MSE
10,0.24326599326599327,0.22760942760942762,0.3356902356902357,0.2964646464646465,0.2516835016835017,0.24494949494949494,0.041953778360866105
9,0.2456228956228956,0.2181818181818181,0.3373737373737374,0.2957912457912457,0.2474747474747475,0.2454545454545454,0.0414519813838108
8,0.2422558922558922,0.2286195286195286,0.3338383838383838,0.2954545454545454,0.2515151515151515,0.2466329966329966,0.0407101854807689
7,0.2488215488215488,0.2173400673400673,0.3318181818181818,0.2974747474747474,0.2496632996632996,0.2494949494949495,0.0406854305958927
6,0.2407407407407407,0.2212121212121212,0.3198653198653198,0.2949494949494949,0.2476430976430976,0.2452861952861952,0.0416359446750917
5,0.2420875420875421,0.2176767676767676,0.3212121212121212,0.2779461279461279,0.2436026936026936,0.2286195286195286,0.044618778367449
4,0.205050505050505,0.1907407407407407,0.2895622895622896,0.2553872053872054,0.2314814814814814,0.2158249158249158,0.0424339884088158
3,0.2063973063973063,0.1961279461279461,0.284006734006734,0.2555555555555555,0.2289562289562289,0.2171717171717171,0.0417327855781488
2,0.2109427609427609,0.1919191919191919,0.2900673400673401,0.2579124579124579,0.239057239057239,0.2146464646464646,0.0416107995776363
1,0.2033670033670033,0.1951178451178451,0.2858585858585858,0.2634680134680134,0.231986531986532,0.2163299663299663,0.0419985915386973
0,0.1882154882154882,0.1627946127946128,0.2383838383838384,0.1067340067340067,0.2161616161616161,0.2417508417508417,0.063077340210204
